Timestamp,Nifty_Price,VWAP,EMA5,EMA13,Strike_Looking,CE_Price,PE_Price,CE_OI,PE_OI,OI_Change_CE,OI_Change_PE,PCR,CE_Delta,CE_Theta,CE_Gamma,CE_Vega,PE_Delta,PE_Theta,Status_of_Trade,Reason
13:14:03,26141.05,26176.59,26140.42,26138.82,26150,50.25,61.5,231918,204771,0,0,1.47,0.4672,-25.2575,0.0029,5.687,-0.5328,-25.2575,SCAN,Waiting
13:14:06,26141.45,26176.59,26140.55,26138.87,26150,50.1,61.6,231517,204538,-401,-233,1.47,0.4672,-25.2575,0.0029,5.687,-0.5328,-25.2575,SCAN,Waiting
13:14:10,26141.2,26176.6,26140.47,26138.84,26150,50.15,61.65,231517,204538,0,0,1.47,0.4672,-25.2575,0.0029,5.687,-0.5328,-25.2575,SCAN,Waiting
13:14:13,26141.3,26176.6,26140.5,26138.85,26150,50.1,61.6,231517,204538,0,0,1.47,0.4686,-25.3057,0.0029,5.6886,-0.5314,-25.3057,SCAN,Waiting
13:14:16,26143.05,26176.6,26141.09,26139.1,26150,50.2,61.7,231517,204538,0,0,1.47,0.4686,-25.3057,0.0029,5.6886,-0.5314,-25.3057,SCAN,Waiting
13:14:19,26141.3,26176.61,26140.5,26138.85,26150,50.2,61.6,231517,204538,0,0,1.47,0.4686,-25.3057,0.0029,5.6886,-0.5314,-25.3057,SCAN,Waiting
13:14:21,26142.25,26176.61,26140.82,26138.99,26150,49.8,61.95,231517,204538,0,0,1.47,0.4686,-25.3057,0.0029,5.6886,-0.5314,-25.3057,SCAN,Waiting
13:14:24,26141.3,26176.61,26140.5,26138.85,26150,49.5,62.5,231517,204538,0,0,1.47,0.4684,-25.2927,0.0029,5.6884,-0.5316,-25.2927,SCAN,Waiting
13:14:28,26141.15,26176.61,26140.45,26138.83,26150,49.7,62.3,231517,204538,0,0,1.47,0.4684,-25.2927,0.0029,5.6884,-0.5316,-25.2927,SCAN,Waiting
13:14:31,26142.15,26176.59,26140.79,26138.97,26150,49.6,62.25,231517,204538,0,0,1.47,0.4684,-25.2927,0.0029,5.6884,-0.5316,-25.2927,SCAN,Waiting
13:14:34,26140.45,26176.58,26140.22,26138.73,26150,49.9,61.85,231517,204538,0,0,1.47,0.4685,-25.3617,0.0029,5.6885,-0.5315,-25.3617,SCAN,Waiting
13:14:37,26141.6,26176.6,26140.6,26138.9,26150,49.9,62,231517,204538,0,0,1.47,0.4685,-25.3617,0.0029,5.6885,-0.5315,-25.3617,SCAN,Waiting
13:14:40,26142.45,26176.59,26140.89,26139.02,26150,49.85,61.9,231517,204538,0,0,1.47,0.4685,-25.3617,0.0029,5.6885,-0.5315,-25.3617,SCAN,Waiting
13:14:42,26140.75,26176.59,26140.32,26138.77,26150,49.8,62.15,231517,204538,0,0,1.47,0.4685,-25.3617,0.0029,5.6885,-0.5315,-25.3617,SCAN,Waiting
13:14:45,26142.25,26176.59,26140.79,26139.17,26150,49.95,62,231517,204538,0,0,1.47,0.465,-25.3009,0.0029,5.6841,-0.535,-25.3009,SCAN,Waiting
13:14:48,26141.8,26176.59,26140.64,26139.11,26150,49.85,61.9,231517,204538,0,0,1.47,0.465,-25.3009,0.0029,5.6841,-0.535,-25.3009,SCAN,Waiting
13:14:51,26141.1,26176.59,26140.4,26139.01,26150,49.85,61.95,231517,204538,0,0,1.47,0.465,-25.3009,0.0029,5.6841,-0.535,-25.3009,SCAN,Waiting
13:14:54,26140.8,26176.59,26140.3,26138.97,26150,49.7,61.9,231517,204538,0,0,1.47,0.465,-25.3009,0.0029,5.6841,-0.535,-25.3009,SCAN,Waiting
13:14:57,26141.0,26176.6,26140.37,26138.99,26150,50.15,61.6,231517,204538,0,0,1.47,0.4686,-25.3448,0.0029,5.6868,-0.5314,-25.3448,SCAN,Waiting
13:15:00,26141.9,26176.6,26140.67,26139.12,26150,50.15,61.8,231517,204538,0,0,1.47,0.4686,-25.3448,0.0029,5.6868,-0.5314,-25.3448,SCAN,Waiting
13:15:03,26141.75,26176.6,26140.62,26139.1,26150,50.05,61.7,231517,204538,0,0,1.47,0.4686,-25.3448,0.0029,5.6868,-0.5314,-25.3448,SCAN,Waiting
13:15:06,26142.2,26176.6,26140.77,26139.17,26150,50.15,61.75,231517,204538,0,0,1.47,0.4677,-25.2896,0.0029,5.6857,-0.5323,-25.2896,SCAN,Waiting
13:15:09,26142.4,26176.6,26140.84,26139.19,26150,50.2,61.75,231517,204538,0,0,1.47,0.4677,-25.2896,0.0029,5.6857,-0.5323,-25.2896,SCAN,Waiting
13:15:11,26142.4,26176.6,26140.84,26139.19,26150,49.9,61.8,231517,204538,0,0,1.47,0.4677,-25.2896,0.0029,5.6857,-0.5323,-25.2896,SCAN,Waiting
13:15:14,26141.7,26176.6,26140.6,26139.09,26150,50,61.9,231517,204538,0,0,1.47,0.4677,-25.2896,0.0029,5.6857,-0.5323,-25.2896,SCAN,Waiting
13:15:17,26142.65,26176.6,26140.92,26139.23,26150,50.5,61,231517,204538,0,0,1.47,0.4677,-25.2896,0.0029,5.6857,-0.5323,-25.2896,SCAN,Waiting
13:15:19,26141.55,26176.6,26140.55,26139.07,26150,51.1,59.5,231517,204538,0,0,1.47,0.4686,-25.3678,0.0029,5.6869,-0.5314,-25.3678,SCAN,Waiting
13:15:22,26143.0,26176.61,26141.04,26139.28,26150,50.85,59.9,231517,204538,0,0,1.47,0.4687,-25.3347,0.0029,5.687,-0.5313,-25.3347,SCAN,Waiting
13:15:25,26143.45,26176.61,26141.19,26139.34,26150,50.65,60.3,231517,204538,0,0,1.47,0.4687,-25.3347,0.0029,5.687,-0.5313,-25.3347,SCAN,Waiting
13:15:28,26143.3,26176.61,26141.14,26139.32,26150,51.1,59.85,231517,204538,0,0,1.47,0.4686,-25.3678,0.0029,5.6869,-0.5314,-25.3678,SCAN,Waiting
13:15:30,26143.95,26176.61,26141.35,26139.42,26150,51.05,59.55,231517,204538,0,0,1.47,0.4745,-25.1614,0.0029,5.6933,-0.5255,-25.1614,SCAN,Waiting
13:15:33,26144.2,26176.61,26141.44,26139.45,26150,50.65,59.95,231517,204538,0,0,1.47,0.4745,-25.1614,0.0029,5.6933,-0.5255,-25.1614,SCAN,Waiting
13:15:36,26144.35,26176.61,26141.49,26139.47,26150,51.05,59.7,231517,204538,0,0,1.47,0.4745,-25.1614,0.0029,5.6933,-0.5255,-25.1614,SCAN,Waiting
13:15:39,26144.3,26176.61,26141.47,26139.47,26150,51.2,59.65,231517,204538,0,0,1.47,0.4745,-25.1614,0.0029,5.6933,-0.5255,-25.1614,SCAN,Waiting
13:15:42,26144.85,26176.61,26141.65,26139.54,26150,51.2,59.5,231517,204538,0,0,1.47,0.4757,-25.2398,0.0029,5.6945,-0.5243,-25.2398,SCAN,Waiting
13:15:44,26144.4,26176.61,26141.5,26139.48,26150,51.05,59.5,231517,204538,0,0,1.47,0.4757,-25.2398,0.0029,5.6945,-0.5243,-25.2398,SCAN,Waiting
13:15:47,26144.75,26176.61,26141.62,26139.53,26150,51.25,59.5,231517,204538,0,0,1.47,0.4757,-25.2398,0.0029,5.6945,-0.5243,-25.2398,SCAN,Waiting
13:15:50,26145.0,26176.61,26141.7,26139.57,26150,50.7,60.05,231517,204538,0,0,1.47,0.4757,-25.2398,0.0029,5.6945,-0.5243,-25.2398,SCAN,Waiting
13:15:52,26143.75,26176.61,26141.29,26139.39,26150,50.85,59.85,231517,204538,0,0,1.47,0.4781,-25.1713,0.0029,5.6949,-0.5219,-25.1713,SCAN,Waiting
13:15:55,26143.45,26176.61,26141.19,26139.34,26150,50.7,60.2,231517,204538,0,0,1.47,0.4781,-25.1713,0.0029,5.6949,-0.5219,-25.1713,SCAN,Waiting
13:15:59,26144.35,26176.6,26141.49,26139.47,26150,50.9,60.25,231517,204538,0,0,1.47,0.4781,-25.1713,0.0029,5.6949,-0.5219,-25.1713,SCAN,Waiting
13:16:01,26143.6,26176.61,26141.24,26139.37,26150,51,60.15,231517,204538,0,0,1.47,0.4781,-25.1713,0.0029,5.6949,-0.5219,-25.1713,SCAN,Waiting
13:16:05,26145.4,26176.61,26141.84,26139.62,26150,51.1,60,231517,204538,0,0,1.47,0.4746,-25.2234,0.0029,5.6916,-0.5254,-25.2234,SCAN,Waiting
13:16:08,26144.65,26176.61,26141.59,26139.52,26150,51.1,59.85,231517,204538,0,0,1.47,0.4746,-25.2234,0.0029,5.6916,-0.5254,-25.2234,SCAN,Waiting
13:16:11,26142.8,26176.62,26140.97,26139.25,26150,50.95,60,231517,204538,0,0,1.47,0.4746,-25.2234,0.0029,5.6916,-0.5254,-25.2234,SCAN,Waiting
13:16:14,26142.9,26176.62,26141.0,26139.27,26150,50.8,60.4,231517,204538,0,0,1.47,0.4759,-25.2915,0.0029,5.6929,-0.5241,-25.2915,SCAN,Waiting
13:16:17,26144.15,26176.62,26141.42,26139.44,26150,50.75,60.5,231517,204538,0,0,1.47,0.4746,-25.2234,0.0029,5.6916,-0.5254,-25.2234,SCAN,Waiting
13:16:23,26143.2,26176.62,26141.1,26139.31,26150,50.75,60.6,231517,204538,0,0,1.47,0.4759,-25.2915,0.0029,5.6929,-0.5241,-25.2915,SCAN,Waiting
13:16:27,26143.25,26176.62,26141.12,26139.32,26150,50.65,60.6,231517,204538,0,0,1.47,0.4759,-25.2915,0.0029,5.6929,-0.5241,-25.2915,SCAN,Waiting
13:16:32,26143.65,26176.62,26141.25,26139.37,26150,50.6,60.85,231517,204538,0,0,1.47,0.4742,-25.198,0.0029,5.6913,-0.5258,-25.198,SCAN,Waiting
13:16:36,26144.3,26176.62,26141.47,26139.47,26150,50.65,60.85,231517,204538,0,0,1.47,0.4742,-25.198,0.0029,5.6913,-0.5258,-25.198,SCAN,Waiting
13:16:38,26144.35,26176.62,26141.49,26139.47,26150,50.7,60.35,231517,204538,0,0,1.47,0.4742,-25.198,0.0029,5.6913,-0.5258,-25.198,SCAN,Waiting
13:16:42,26145.5,26176.62,26141.87,26139.64,26150,51,60.3,231517,204538,0,0,1.47,0.4742,-25.198,0.0029,5.6913,-0.5258,-25.198,SCAN,Waiting
13:16:44,26146.1,26176.62,26142.07,26139.72,26150,51.1,60.05,231517,204538,0,0,1.47,0.4742,-25.198,0.0029,5.6913,-0.5258,-25.198,SCAN,Waiting
13:16:48,26145.3,26176.63,26141.8,26139.61,26150,50.65,60.7,231517,204538,0,0,1.47,0.4728,-25.3336,0.0029,5.6898,-0.5272,-25.3336,SCAN,Waiting
13:16:50,26145.35,26176.63,26141.82,26139.62,26150,51.1,60.3,231517,204538,0,0,1.47,0.4728,-25.3336,0.0029,5.6898,-0.5272,-25.3336,SCAN,Waiting
13:16:54,26144.8,26176.63,26141.64,26139.54,26150,50.95,60.2,231517,204538,0,0,1.47,0.4728,-25.3336,0.0029,5.6898,-0.5272,-25.3336,SCAN,Waiting
13:16:57,26145.35,26176.63,26141.82,26139.62,26150,50.95,60.05,231517,204538,0,0,1.47,0.4759,-25.3076,0.0029,5.6911,-0.5241,-25.3076,SCAN,Waiting
13:17:00,26145.95,26176.63,26142.02,26139.7,26150,50.65,60.35,231517,204538,0,0,1.47,0.4759,-25.3076,0.0029,5.6911,-0.5241,-25.3076,SCAN,Waiting
13:17:03,26145.3,26176.63,26141.8,26139.61,26150,50.8,60.45,231517,204538,0,0,1.47,0.4759,-25.3076,0.0029,5.6911,-0.5241,-25.3076,SCAN,Waiting
13:17:05,26145.15,26176.63,26141.75,26139.59,26150,50.5,60.8,231517,204538,0,0,1.47,0.4759,-25.3076,0.0029,5.6911,-0.5241,-25.3076,SCAN,Waiting
13:17:08,26143.85,26176.63,26141.32,26139.4,26150,50.6,60.75,230024,204225,-1493,-313,1.47,0.4757,-25.249,0.0029,5.6909,-0.5243,-25.249,SCAN,Waiting
13:17:11,26144.0,26176.63,26141.37,26139.42,26150,50.4,60.95,230024,204225,0,0,1.47,0.4757,-25.249,0.0029,5.6909,-0.5243,-25.249,SCAN,Waiting
13:17:14,26142.6,26176.63,26140.9,26139.22,26150,50.3,61.1,230024,204225,0,0,1.47,0.4757,-25.249,0.0029,5.6909,-0.5243,-25.249,SCAN,Waiting
13:17:16,26143.35,26176.63,26141.15,26139.33,26150,50.1,61.15,230024,204225,0,0,1.47,0.4757,-25.249,0.0029,5.6909,-0.5243,-25.249,SCAN,Waiting
13:17:19,26143.0,26176.63,26141.04,26139.28,26150,50.2,61.15,230024,204225,0,0,1.47,0.4725,-25.278,0.0029,5.6876,-0.5275,-25.278,SCAN,Waiting
13:17:22,26144.5,26176.63,26141.54,26139.49,26150,50.05,61.1,230024,204225,0,0,1.47,0.4725,-25.278,0.0029,5.6876,-0.5275,-25.278,SCAN,Waiting
13:17:24,26144.1,26176.63,26141.4,26139.44,26150,50.15,61.15,230024,204225,0,0,1.47,0.4725,-25.278,0.0029,5.6876,-0.5275,-25.278,SCAN,Waiting
13:17:27,26143.5,26176.63,26141.2,26139.35,26150,50.2,61.25,230024,204225,0,0,1.47,0.4725,-25.278,0.0029,5.6876,-0.5275,-25.278,SCAN,Waiting
13:17:30,26146.0,26176.63,26142.04,26139.71,26150,50.4,60.85,230024,204225,0,0,1.47,0.4711,-25.1853,0.0029,5.6861,-0.5289,-25.1853,SCAN,Waiting
13:17:33,26143.45,26176.63,26141.19,26139.34,26150,50.4,60.95,230024,204225,0,0,1.47,0.4711,-25.1853,0.0029,5.6861,-0.5289,-25.1853,SCAN,Waiting
13:17:35,26145.3,26176.63,26141.8,26139.61,26150,50.3,61.05,230024,204225,0,0,1.47,0.4711,-25.1853,0.0029,5.6861,-0.5289,-25.1853,SCAN,Waiting
13:17:38,26144.65,26176.63,26141.59,26139.52,26150,50.4,61.05,230024,204225,0,0,1.47,0.4711,-25.1853,0.0029,5.6861,-0.5289,-25.1853,SCAN,Waiting
13:17:41,26145.4,26176.63,26141.84,26139.62,26150,50.45,60.85,230024,204225,0,0,1.47,0.4698,-25.3325,0.0029,5.6847,-0.5302,-25.3325,SCAN,Waiting
13:17:44,26144.75,26176.63,26141.62,26139.53,26150,50.3,60.7,230024,204225,0,0,1.47,0.4698,-25.3325,0.0029,5.6847,-0.5302,-25.3325,SCAN,Waiting
13:17:46,26145.0,26176.63,26141.7,26139.57,26150,50.45,60.5,230024,204225,0,0,1.47,0.4698,-25.3325,0.0029,5.6847,-0.5302,-25.3325,SCAN,Waiting
13:17:49,26145.7,26176.63,26141.94,26139.67,26150,50.65,60.6,230024,204225,0,0,1.47,0.4698,-25.3325,0.0029,5.6847,-0.5302,-25.3325,SCAN,Waiting
13:17:52,26145.45,26176.63,26141.85,26139.63,26150,50.45,60.5,230024,204225,0,0,1.47,0.4709,-25.2977,0.0029,5.6859,-0.5291,-25.2977,SCAN,Waiting
13:17:55,26145.4,26176.64,26141.84,26139.62,26150,50.45,60.5,230024,204225,0,0,1.47,0.4709,-25.2977,0.0029,5.6859,-0.5291,-25.2977,SCAN,Waiting
13:17:58,26145.0,26176.64,26141.7,26139.57,26150,50.3,60.65,230024,204225,0,0,1.47,0.4709,-25.2977,0.0029,5.6859,-0.5291,-25.2977,SCAN,Waiting
13:18:00,26145.05,26176.64,26141.72,26139.57,26150,50,61,230024,204225,0,0,1.47,0.4709,-25.2977,0.0029,5.6859,-0.5291,-25.2977,SCAN,Waiting
13:18:03,26145.8,26176.64,26141.97,26139.68,26150,50.25,60.85,230024,204225,0,0,1.47,0.4729,-25.2072,0.0029,5.6863,-0.5271,-25.2072,SCAN,Waiting
13:18:07,26145.45,26176.64,26141.85,26139.63,26150,50.6,60.25,230024,204225,0,0,1.47,0.4729,-25.2072,0.0029,5.6863,-0.5271,-25.2072,SCAN,Waiting
13:18:09,26145.75,26176.64,26141.95,26139.67,26150,50.55,60.25,230024,204225,0,0,1.47,0.4729,-25.2072,0.0029,5.6863,-0.5271,-25.2072,SCAN,Waiting
13:18:12,26146.7,26176.64,26142.27,26139.81,26150,51.1,59.7,230024,204225,0,0,1.47,0.4729,-25.2072,0.0029,5.6863,-0.5271,-25.2072,SCAN,Waiting
13:18:15,26146.7,26176.64,26142.27,26139.81,26150,50.6,60.35,230024,204225,0,0,1.47,0.4728,-25.2404,0.0029,5.6862,-0.5272,-25.2404,SCAN,Waiting
13:18:17,26145.0,26176.65,26141.7,26139.57,26150,50.6,60.4,230024,204225,0,0,1.47,0.4728,-25.2404,0.0029,5.6862,-0.5272,-25.2404,SCAN,Waiting
13:18:20,26146.4,26176.65,26142.17,26139.77,26150,50.7,60.35,230024,204225,0,0,1.47,0.4728,-25.2404,0.0029,5.6862,-0.5272,-25.2404,SCAN,Waiting
13:18:23,26146.5,26176.65,26142.2,26139.78,26150,50.65,60.5,230024,204225,0,0,1.47,0.4728,-25.2404,0.0029,5.6862,-0.5272,-25.2404,SCAN,Waiting
13:18:25,26146.25,26176.65,26142.12,26139.74,26150,50.6,60.4,230024,204225,0,0,1.47,0.4726,-25.2839,0.0029,5.6859,-0.5274,-25.2839,SCAN,Waiting
13:18:28,26146.4,26176.65,26142.17,26139.77,26150,50.7,60.45,230024,204225,0,0,1.47,0.4726,-25.2839,0.0029,5.6859,-0.5274,-25.2839,SCAN,Waiting
13:18:31,26145.75,26176.66,26141.95,26139.67,26150,50.7,60.35,230024,204225,0,0,1.47,0.4726,-25.2839,0.0029,5.6859,-0.5274,-25.2839,SCAN,Waiting
13:18:34,26145.85,26176.66,26141.99,26139.69,26150,50.85,60.3,230024,204225,0,0,1.47,0.4726,-25.2839,0.0029,5.6859,-0.5274,-25.2839,SCAN,Waiting
13:18:37,26145.9,26176.66,26142.0,26139.69,26150,50.9,59.85,230024,204225,0,0,1.47,0.4733,-25.2788,0.0029,5.6867,-0.5267,-25.2788,SCAN,Waiting
13:18:40,26146.05,26176.66,26142.05,26139.72,26150,51.05,59.7,230024,204225,0,0,1.47,0.4733,-25.2788,0.0029,5.6867,-0.5267,-25.2788,SCAN,Waiting
13:18:43,26145.9,26176.66,26142.0,26139.69,26150,50.7,60.3,230024,204225,0,0,1.47,0.4733,-25.2788,0.0029,5.6867,-0.5267,-25.2788,SCAN,Waiting
13:18:46,26143.0,26176.66,26141.04,26139.28,26150,50.15,60.6,230024,204225,0,0,1.47,0.4733,-25.2788,0.0029,5.6867,-0.5267,-25.2788,SCAN,Waiting
13:18:48,26143.35,26176.66,26141.15,26139.33,26150,50.05,60.65,230024,204225,0,0,1.47,0.475,-25.2706,0.0029,5.6884,-0.525,-25.2706,SCAN,Waiting
13:18:51,26142.5,26176.66,26140.87,26139.21,26150,50.15,60.9,230024,204225,0,0,1.47,0.475,-25.2706,0.0029,5.6884,-0.525,-25.2706,SCAN,Waiting
13:18:54,26142.6,26176.66,26140.9,26139.22,26150,49.95,61,230024,204225,0,0,1.47,0.475,-25.2706,0.0029,5.6884,-0.525,-25.2706,SCAN,Waiting
13:18:56,26141.2,26176.66,26140.44,26139.02,26150,50,60.9,230024,204225,0,0,1.47,0.475,-25.2706,0.0029,5.6884,-0.525,-25.2706,SCAN,Waiting
13:18:59,26142.5,26176.66,26140.87,26139.21,26150,49.95,61,230024,204225,0,0,1.47,0.4716,-25.1998,0.0029,5.6831,-0.5284,-25.1998,SCAN,Waiting
13:19:02,26142.4,26176.66,26140.84,26139.19,26150,50.05,61.1,230024,204225,0,0,1.47,0.4716,-25.1998,0.0029,5.6831,-0.5284,-25.1998,SCAN,Waiting
13:19:06,26142.35,26176.66,26140.82,26139.19,26150,50.15,60.85,230024,204225,0,0,1.47,0.4716,-25.1998,0.0029,5.6831,-0.5284,-25.1998,SCAN,Waiting
13:19:08,26142.1,26176.66,26140.74,26139.15,26150,50.1,60.8,230024,204225,0,0,1.47,0.4695,-25.3158,0.0029,5.6807,-0.5305,-25.3158,SCAN,Waiting
13:19:11,26142.2,26176.66,26140.77,26139.17,26150,50,60.95,230024,204225,0,0,1.47,0.4695,-25.3158,0.0029,5.6807,-0.5305,-25.3158,SCAN,Waiting
13:19:14,26141.65,26176.66,26140.59,26139.09,26150,50.05,60.8,230024,204225,0,0,1.47,0.4695,-25.3158,0.0029,5.6807,-0.5305,-25.3158,SCAN,Waiting
13:19:17,26143.1,26176.66,26141.07,26139.29,26150,49.9,60.85,230024,204225,0,0,1.47,0.4695,-25.3158,0.0029,5.6807,-0.5305,-25.3158,SCAN,Waiting
13:19:19,26140.95,26176.64,26140.35,26138.99,26150,50.05,60.85,230024,204225,0,0,1.47,0.4703,-25.2782,0.0029,5.6816,-0.5297,-25.2782,SCAN,Waiting
13:19:22,26141.3,26176.64,26140.47,26139.04,26150,49.95,60.85,230024,204225,0,0,1.47,0.4703,-25.2782,0.0029,5.6816,-0.5297,-25.2782,SCAN,Waiting
13:19:25,26143.45,26176.66,26141.19,26139.34,26150,50.05,60.85,230024,204225,0,0,1.47,0.4703,-25.2782,0.0029,5.6816,-0.5297,-25.2782,SCAN,Waiting
13:19:29,26142.95,26176.66,26141.02,26139.27,26150,50.05,60.8,230024,204225,0,0,1.47,0.4703,-25.1989,0.0029,5.6817,-0.5297,-25.1989,SCAN,Waiting
13:19:32,26143.25,26176.64,26141.12,26139.32,26150,50.1,61,230024,204225,0,0,1.47,0.4703,-25.1989,0.0029,5.6817,-0.5297,-25.1989,SCAN,Waiting
13:19:35,26144.25,26176.66,26141.45,26139.46,26150,50.2,60.8,230024,204225,0,0,1.47,0.4703,-25.1989,0.0029,5.6817,-0.5297,-25.1989,SCAN,Waiting
13:19:38,26144.2,26176.66,26141.44,26139.45,26150,50.3,60.85,230024,204225,0,0,1.47,0.4703,-25.1989,0.0029,5.6817,-0.5297,-25.1989,SCAN,Waiting
13:19:41,26143.3,26176.66,26141.14,26139.32,26150,50.2,60.75,230024,204225,0,0,1.47,0.4703,-25.1989,0.0029,5.6817,-0.5297,-25.1989,SCAN,Waiting
13:19:44,26143.3,26176.64,26141.14,26139.32,26150,50.1,60.7,230024,204225,0,0,1.47,0.4712,-25.2073,0.0029,5.6826,-0.5288,-25.2073,SCAN,Waiting
13:19:46,26143.05,26176.64,26141.86,26139.9,26150,50,60.65,230024,204225,0,0,1.47,0.4712,-25.2073,0.0029,5.6826,-0.5288,-25.2073,SCAN,Waiting
13:19:49,26142.55,26176.64,26141.7,26139.83,26150,50.35,60.55,230024,204225,0,0,1.47,0.4712,-25.2073,0.0029,5.6826,-0.5288,-25.2073,SCAN,Waiting
13:19:51,26142.15,26176.64,26141.56,26139.78,26150,50.35,60.4,230024,204225,0,0,1.47,0.4712,-25.2073,0.0029,5.6826,-0.5288,-25.2073,SCAN,Waiting
13:19:54,26143.4,26176.64,26141.98,26139.95,26150,50.3,60.55,230024,204225,0,0,1.47,0.4713,-25.2534,0.0029,5.6827,-0.5287,-25.2534,SCAN,Waiting
13:19:56,26142.85,26176.64,26141.8,26139.88,26150,50.4,60.65,230024,204225,0,0,1.47,0.4713,-25.2534,0.0029,5.6827,-0.5287,-25.2534,SCAN,Waiting
13:19:59,26143.4,26176.64,26141.98,26139.95,26150,50.5,60.3,230024,204225,0,0,1.47,0.4713,-25.2534,0.0029,5.6827,-0.5287,-25.2534,SCAN,Waiting
13:20:01,26144.75,26176.64,26142.43,26140.15,26150,50.6,60.3,230024,204225,0,0,1.47,0.4713,-25.2534,0.0029,5.6827,-0.5287,-25.2534,SCAN,Waiting
13:20:04,26143.7,26176.65,26142.08,26140.0,26150,50.55,60.35,230024,204225,0,0,1.46,0.4707,-25.2077,0.0029,5.6803,-0.5293,-25.2077,SCAN,Waiting
13:20:07,26144.05,26176.65,26142.2,26140.05,26150,50.55,60.4,230024,204225,0,0,1.47,0.4707,-25.2077,0.0029,5.6803,-0.5293,-25.2077,SCAN,Waiting
13:20:10,26143.9,26176.65,26142.15,26140.03,26150,50.45,60.55,230551,207674,527,3449,1.47,0.4707,-25.2077,0.0029,5.6803,-0.5293,-25.2077,SCAN,Waiting
13:20:13,26143.25,26176.65,26141.93,26139.93,26150,50.15,60.6,230551,207674,0,0,1.47,0.4707,-25.2077,0.0029,5.6803,-0.5293,-25.2077,SCAN,Waiting
13:20:16,26143.85,26176.65,26142.13,26140.02,26150,50.25,60.6,230551,207674,0,0,1.47,0.4724,-25.2802,0.0029,5.6821,-0.5276,-25.2802,SCAN,Waiting
13:20:20,26143.95,26176.65,26142.16,26140.03,26150,50.35,60.5,230551,207674,0,0,1.47,0.4724,-25.2802,0.0029,5.6821,-0.5276,-25.2802,SCAN,Waiting
13:20:23,26142.8,26176.65,26141.78,26139.87,26150,50.3,60.65,230551,207674,0,0,1.47,0.4724,-25.2802,0.0029,5.6821,-0.5276,-25.2802,SCAN,Waiting
13:20:25,26143.45,26176.66,26142.0,26139.96,26150,50.2,60.65,230551,207674,0,0,1.47,0.471,-25.2104,0.0029,5.6806,-0.529,-25.2104,SCAN,Waiting
13:20:28,26143.9,26176.66,26142.15,26140.03,26150,50.1,60.65,230551,207674,0,0,1.47,0.471,-25.2104,0.0029,5.6806,-0.529,-25.2104,SCAN,Waiting
13:20:31,26143.9,26176.66,26142.15,26140.03,26150,50.2,60.6,230551,207674,0,0,1.47,0.471,-25.2104,0.0029,5.6806,-0.529,-25.2104,SCAN,Waiting
13:20:34,26142.85,26176.66,26141.8,26139.88,26150,50.1,60.65,230551,207674,0,0,1.47,0.471,-25.2104,0.0029,5.6806,-0.529,-25.2104,SCAN,Waiting
13:20:37,26143.0,26176.66,26141.85,26139.9,26150,50.15,60.75,230551,207674,0,0,1.47,0.4714,-25.2593,0.0029,5.681,-0.5286,-25.2593,SCAN,Waiting
13:20:41,26143.15,26176.66,26141.9,26139.92,26150,50.15,60.65,230551,207674,0,0,1.47,0.4714,-25.2593,0.0029,5.681,-0.5286,-25.2593,SCAN,Waiting
13:20:44,26143.4,26176.67,26141.98,26139.95,26150,50,60.8,230551,207674,0,0,1.47,0.4714,-25.2593,0.0029,5.681,-0.5286,-25.2593,SCAN,Waiting
13:20:46,26142.15,26176.67,26141.56,26139.78,26150,50.05,60.65,230551,207674,0,0,1.47,0.4718,-25.1724,0.0029,5.6815,-0.5282,-25.1724,SCAN,Waiting
13:20:50,26143.8,26176.67,26142.11,26140.01,26150,50,60.7,230551,207674,0,0,1.47,0.4718,-25.1724,0.0029,5.6815,-0.5282,-25.1724,SCAN,Waiting
13:20:52,26141.15,26176.67,26141.23,26139.63,26150,50.5,60,230551,207674,0,0,1.47,0.4718,-25.1724,0.0029,5.6815,-0.5282,-25.1724,SCAN,Waiting
13:20:56,26142.15,26176.67,26141.56,26139.78,26150,50.6,59.7,230551,207674,0,0,1.47,0.4718,-25.1724,0.0029,5.6815,-0.5282,-25.1724,SCAN,Waiting
13:20:59,26143.65,26176.67,26142.06,26139.99,26150,50.5,59.75,230551,207674,0,0,1.47,0.4713,-25.1831,0.0029,5.6791,-0.5287,-25.1831,SCAN,Waiting
13:21:01,26143.8,26176.67,26142.11,26140.01,26150,50.6,59.75,230551,207674,0,0,1.47,0.4713,-25.1831,0.0029,5.6791,-0.5287,-25.1831,SCAN,Waiting
13:21:04,26143.05,26176.67,26141.86,26139.9,26150,50.7,59.7,230551,207674,0,0,1.47,0.4713,-25.1831,0.0029,5.6791,-0.5287,-25.1831,SCAN,Waiting
13:21:07,26144.55,26176.67,26142.36,26140.12,26150,50.65,59.75,230551,207674,0,0,1.47,0.4713,-25.1831,0.0029,5.6791,-0.5287,-25.1831,SCAN,Waiting
13:21:10,26143.3,26176.68,26141.95,26139.94,26150,50.5,60,230551,207674,0,0,1.47,0.4745,-25.2116,0.0029,5.6824,-0.5255,-25.2116,SCAN,Waiting
13:21:13,26144.4,26176.68,26142.31,26140.1,26150,50.45,59.75,230551,207674,0,0,1.47,0.4745,-25.2116,0.0029,5.6824,-0.5255,-25.2116,SCAN,Waiting
