Time,Spot_LTP,RSI_5M,Action_Zone,Status,Reason
2025-12-19 09:31:00,25965.7,90,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 09:32:00,25961.5,90,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 09:33:00,25959.4,90,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 09:34:00,25963.5,90,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 09:35:00,25959.8,90,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 09:36:00,25958.65,90,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 09:37:00,25962.15,90,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 09:38:00,25960.0,90,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 09:39:00,25966.75,90,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 09:40:00,25959.1,85,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 09:41:00,25965.4,85,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 09:42:00,25962.0,85,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 09:43:00,25960.3,85,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 09:44:00,25956.4,85,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 09:45:00,25967.95,83,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 09:46:00,25960.65,83,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 09:47:00,25962.95,83,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 09:48:00,25949.75,83,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 09:49:00,25943.85,83,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 09:50:00,25947.6,85,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 09:51:00,25941.7,85,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 09:52:00,25946.25,85,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 09:53:00,25946.1,85,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 09:54:00,25953.55,85,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 09:55:00,25950.95,82,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 09:56:00,25948.0,82,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 09:57:00,25952.5,82,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 09:58:00,25956.25,82,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 09:59:00,25958.85,82,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 10:00:00,25961.3,85,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 10:01:00,25962.15,85,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 10:02:00,25963.55,85,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 10:03:00,25961.55,85,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 10:04:00,25957.7,85,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 10:05:00,25942.7,82,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 10:06:00,25934.6,82,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 10:07:00,25941.55,82,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 10:08:00,25942.75,82,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 10:09:00,25951.55,82,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 10:10:00,25948.35,77,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 10:11:00,25944.45,77,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 10:12:00,25936.85,77,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 10:13:00,25934.7,77,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 10:14:00,25935.6,77,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 10:15:00,25933.25,79,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 10:16:00,25937.15,79,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 10:17:00,25946.6,79,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 10:18:00,25944.4,79,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 10:19:00,25946.7,79,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 10:20:00,25942.05,79,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 10:21:00,25947.7,79,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 10:22:00,25946.35,79,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 10:23:00,25950.4,79,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 10:24:00,25949.6,79,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 10:25:00,25948.6,63,Overbought,BUY PE,RSI Cross < 70
2025-12-19 10:26:00,25953.25,63,In Trade,HOLD,PnL: -338
2025-12-19 10:27:00,25963.35,63,In Trade,HOLD,PnL: -570
2025-12-19 10:28:00,25962.6,63,In Trade,HOLD,PnL: -544
2025-12-19 10:29:00,25959.9,63,In Trade,HOLD,PnL: -397
2025-12-19 10:30:00,25956.85,54,In Trade,HOLD,PnL: -367
2025-12-19 10:31:00,25959.95,54,In Trade,HOLD,PnL: -559
2025-12-19 10:32:00,25959.25,54,In Trade,HOLD,PnL: -517
2025-12-19 10:33:00,25956.25,54,In Trade,HOLD,PnL: -382
2025-12-19 10:34:00,25955.3,54,In Trade,HOLD,PnL: -454
2025-12-19 10:35:00,25959.15,55,In Trade,HOLD,PnL: -416
2025-12-19 10:36:00,25957.9,55,In Trade,HOLD,PnL: -386
2025-12-19 10:37:00,25955.85,55,In Trade,HOLD,PnL: -289
2025-12-19 10:38:00,25958.8,55,In Trade,HOLD,PnL: -491
2025-12-19 10:39:00,25962.75,55,In Trade,HOLD,PnL: -634
2025-12-19 10:41:00,25961.85,55,Neutral,SCAN,Waiting for Cross
2025-12-19 10:42:00,25973.35,55,Neutral,SCAN,Waiting for Cross
2025-12-19 10:43:00,25971.25,55,Neutral,SCAN,Waiting for Cross
2025-12-19 10:44:00,25974.85,55,Neutral,SCAN,Waiting for Cross
2025-12-19 10:45:00,25976.5,50,Neutral,SCAN,Waiting for Cross
2025-12-19 10:46:00,25973.6,50,Neutral,SCAN,Waiting for Cross
2025-12-19 10:47:00,25971.75,50,Neutral,SCAN,Waiting for Cross
2025-12-19 10:48:00,25967.0,50,Neutral,SCAN,Waiting for Cross
2025-12-19 10:49:00,25967.05,50,Neutral,SCAN,Waiting for Cross
2025-12-19 10:50:00,25968.65,57,Neutral,SCAN,Waiting for Cross
2025-12-19 10:51:00,25974.1,57,Neutral,SCAN,Waiting for Cross
2025-12-19 10:52:00,25976.05,57,Neutral,SCAN,Waiting for Cross
2025-12-19 10:53:00,25975.0,57,Neutral,SCAN,Waiting for Cross
2025-12-19 10:54:00,25972.1,57,Neutral,SCAN,Waiting for Cross
2025-12-19 10:55:00,25972.8,58,Neutral,SCAN,Waiting for Cross
2025-12-19 10:56:00,25970.2,58,Neutral,SCAN,Waiting for Cross
2025-12-19 10:57:00,25961.8,58,Neutral,SCAN,Waiting for Cross
2025-12-19 10:58:00,25965.9,58,Neutral,SCAN,Waiting for Cross
2025-12-19 10:59:00,25962.4,58,Neutral,SCAN,Waiting for Cross
2025-12-19 11:00:00,25967.65,48,Neutral,SCAN,Waiting for Cross
2025-12-19 11:01:00,25966.85,48,Neutral,SCAN,Waiting for Cross
2025-12-19 11:02:00,25958.05,48,Neutral,SCAN,Waiting for Cross
2025-12-19 11:03:00,25956.35,48,Neutral,SCAN,Waiting for Cross
2025-12-19 11:04:00,25951.05,48,Neutral,SCAN,Waiting for Cross
2025-12-19 11:05:00,25952.0,44,Neutral,SCAN,Waiting for Cross
2025-12-19 11:06:00,25946.2,44,Neutral,SCAN,Waiting for Cross
2025-12-19 11:07:00,25946.2,44,Neutral,SCAN,Waiting for Cross
2025-12-19 11:08:00,25949.65,44,Neutral,SCAN,Waiting for Cross
2025-12-19 11:09:00,25946.75,44,Neutral,SCAN,Waiting for Cross
2025-12-19 11:10:00,25949.35,48,Neutral,SCAN,Waiting for Cross
2025-12-19 11:11:00,25951.15,48,Neutral,SCAN,Waiting for Cross
2025-12-19 11:12:00,25951.8,48,Neutral,SCAN,Waiting for Cross
2025-12-19 11:13:00,25950.1,48,Neutral,SCAN,Waiting for Cross
2025-12-19 11:14:00,25954.75,48,Neutral,SCAN,Waiting for Cross
2025-12-19 11:15:00,25953.35,50,Neutral,SCAN,Waiting for Cross
2025-12-19 11:16:00,25956.0,50,Neutral,SCAN,Waiting for Cross
2025-12-19 11:17:00,25953.55,50,Neutral,SCAN,Waiting for Cross
2025-12-19 11:18:00,25952.05,50,Neutral,SCAN,Waiting for Cross
2025-12-19 11:19:00,25952.8,50,Neutral,SCAN,Waiting for Cross
2025-12-19 11:20:00,25951.25,55,Neutral,SCAN,Waiting for Cross
2025-12-19 11:21:00,25956.05,55,Neutral,SCAN,Waiting for Cross
2025-12-19 11:22:00,25956.5,55,Neutral,SCAN,Waiting for Cross
2025-12-19 11:23:00,25953.95,55,Neutral,SCAN,Waiting for Cross
2025-12-19 11:24:00,25946.7,55,Neutral,SCAN,Waiting for Cross
2025-12-19 11:25:00,25944.85,42,Neutral,SCAN,Waiting for Cross
2025-12-19 11:26:00,25945.15,42,Neutral,SCAN,Waiting for Cross
2025-12-19 11:27:00,25941.6,42,Neutral,SCAN,Waiting for Cross
2025-12-19 11:28:00,25941.1,42,Neutral,SCAN,Waiting for Cross
2025-12-19 11:29:00,25931.55,42,Neutral,SCAN,Waiting for Cross
2025-12-19 11:30:00,25928.2,40,Neutral,SCAN,Waiting for Cross
2025-12-19 11:31:00,25928.85,40,Neutral,SCAN,Waiting for Cross
2025-12-19 11:32:00,25931.25,40,Neutral,SCAN,Waiting for Cross
2025-12-19 11:33:00,25928.65,40,Neutral,SCAN,Waiting for Cross
2025-12-19 11:34:00,25929.75,40,Neutral,SCAN,Waiting for Cross
2025-12-19 11:35:00,25933.55,37,Neutral,SCAN,Waiting for Cross
2025-12-19 11:36:00,25937.95,37,Neutral,SCAN,Waiting for Cross
2025-12-19 11:37:00,25935.2,37,Neutral,SCAN,Waiting for Cross
2025-12-19 11:38:00,25935.85,37,Neutral,SCAN,Waiting for Cross
2025-12-19 11:39:00,25934.4,37,Neutral,SCAN,Waiting for Cross
2025-12-19 11:40:00,25933.8,32,Neutral,SCAN,Waiting for Cross
2025-12-19 11:41:00,25932.5,32,Neutral,SCAN,Waiting for Cross
2025-12-19 11:42:00,25928.45,32,Neutral,SCAN,Waiting for Cross
2025-12-19 11:43:00,25916.7,32,Neutral,SCAN,Waiting for Cross
2025-12-19 11:44:00,25913.4,32,Neutral,SCAN,Waiting for Cross
2025-12-19 11:45:00,25907.9,29,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-19 11:46:00,25910.85,29,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-19 11:47:00,25918.3,29,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-19 11:48:00,25920.5,29,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-19 11:49:00,25917.2,29,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-19 11:50:00,25924.15,24,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-19 11:51:00,25924.7,24,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-19 11:52:00,25925.6,24,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-19 11:53:00,25923.3,24,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-19 11:54:00,25921.35,24,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-19 11:55:00,25922.1,25,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-19 11:56:00,25918.5,25,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-19 11:57:00,25915.0,25,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-19 11:58:00,25908.55,25,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-19 11:59:00,25916.7,25,Oversold (Waiting for bounce),SCAN,Waiting for Cross
2025-12-19 12:00:00,25924.35,33,Oversold,BUY CE,RSI Cross > 30
2025-12-19 12:01:00,25940.5,33,In Trade,HOLD,PnL: 210
2025-12-19 12:02:00,25941.35,33,In Trade,HOLD,PnL: 225
2025-12-19 12:03:00,25935.0,33,In Trade,HOLD,PnL: 128
2025-12-19 12:04:00,25934.55,33,In Trade,HOLD,PnL: 116
2025-12-19 12:05:00,25935.65,45,In Trade,HOLD,PnL: 128
2025-12-19 12:06:00,25939.25,45,In Trade,HOLD,PnL: 221
2025-12-19 12:07:00,25944.95,45,In Trade,HOLD,PnL: 296
2025-12-19 12:08:00,25949.7,45,In Trade,HOLD,PnL: 394
2025-12-19 12:09:00,25951.05,45,In Trade,HOLD,PnL: 424
2025-12-19 12:10:00,25949.55,46,In Trade,HOLD,PnL: 364
2025-12-19 12:11:00,25941.95,46,In Trade,HOLD,PnL: 326
2025-12-19 12:12:00,25943.85,46,In Trade,HOLD,PnL: 296
2025-12-19 12:13:00,25944.5,46,In Trade,HOLD,PnL: 319
2025-12-19 12:14:00,25943.95,46,In Trade,HOLD,PnL: 322
2025-12-19 12:15:00,25948.15,46,In Trade,HOLD,PnL: 356
2025-12-19 12:16:00,25943.65,46,In Trade,HOLD,PnL: 289
2025-12-19 12:17:00,25941.25,46,In Trade,HOLD,PnL: 214
2025-12-19 12:18:00,25942.4,46,In Trade,HOLD,PnL: 180
2025-12-19 12:19:00,25937.9,46,In Trade,HOLD,PnL: -30
2025-12-19 12:20:00,25932.65,40,In Trade,HOLD,PnL: -116
2025-12-19 12:21:00,25938.45,40,In Trade,HOLD,PnL: 71
2025-12-19 12:22:00,25939.85,40,In Trade,HOLD,PnL: 56
2025-12-19 12:23:00,25941.15,40,In Trade,HOLD,PnL: 94
2025-12-19 12:24:00,25932.3,40,In Trade,HOLD,PnL: -142
2025-12-19 12:25:00,25941.5,42,In Trade,HOLD,PnL: 83
2025-12-19 12:26:00,25937.9,42,In Trade,HOLD,PnL: -19
2025-12-19 12:27:00,25933.4,42,In Trade,HOLD,PnL: -154
2025-12-19 12:28:00,25934.5,42,In Trade,HOLD,PnL: -105
2025-12-19 12:29:00,25935.7,42,In Trade,HOLD,PnL: -41
2025-12-19 12:30:00,25934.15,51,In Trade,HOLD,PnL: -79
2025-12-19 12:31:00,25940.95,51,In Trade,HOLD,PnL: 97
2025-12-19 12:32:00,25947.8,51,In Trade,HOLD,PnL: 367
2025-12-19 12:33:00,25947.1,51,In Trade,HOLD,PnL: 364
2025-12-19 12:34:00,25951.55,51,In Trade,HOLD,PnL: 495
2025-12-19 12:35:00,25952.25,61,In Trade,HOLD,PnL: 491
2025-12-19 12:36:00,25950.45,61,In Trade,HOLD,PnL: 465
2025-12-19 12:37:00,25952.6,61,In Trade,HOLD,PnL: 480
2025-12-19 12:38:00,25951.9,61,In Trade,HOLD,PnL: 495
2025-12-19 12:39:00,25959.65,61,In Trade,HOLD,PnL: 694
2025-12-19 12:40:00,25958.95,59,In Trade,HOLD,PnL: 608
2025-12-19 12:41:00,25959.45,59,In Trade,HOLD,PnL: 675
2025-12-19 12:42:00,25958.0,59,In Trade,HOLD,PnL: 619
2025-12-19 12:43:00,25958.2,59,In Trade,HOLD,PnL: 604
2025-12-19 12:44:00,25953.65,59,In Trade,HOLD,PnL: 585
2025-12-19 12:45:00,25956.0,56,In Trade,HOLD,PnL: 604
2025-12-19 12:46:00,25957.6,56,In Trade,HOLD,PnL: 592
2025-12-19 12:47:00,25957.15,56,In Trade,HOLD,PnL: 547
2025-12-19 12:48:00,25951.65,56,In Trade,HOLD,PnL: 484
2025-12-19 12:49:00,25951.35,56,In Trade,HOLD,PnL: 442
2025-12-19 12:50:00,25949.8,66,In Trade,HOLD,PnL: 289
2025-12-19 12:51:00,25954.8,66,In Trade,HOLD,PnL: 356
2025-12-19 12:52:00,25950.7,66,In Trade,HOLD,PnL: 341
2025-12-19 12:53:00,25949.5,66,In Trade,HOLD,PnL: 353
2025-12-19 12:54:00,25948.65,66,In Trade,HOLD,PnL: 315
2025-12-19 12:55:00,25948.15,67,In Trade,HOLD,PnL: 270
2025-12-19 12:56:00,25954.05,67,In Trade,HOLD,PnL: 409
2025-12-19 12:57:00,25952.15,67,In Trade,HOLD,PnL: 281
2025-12-19 12:58:00,25955.6,67,In Trade,HOLD,PnL: 397
2025-12-19 12:59:00,25952.85,67,In Trade,HOLD,PnL: 300
2025-12-19 13:00:00,25950.4,65,In Trade,HOLD,PnL: 210
2025-12-19 13:01:00,25951.65,65,In Trade,HOLD,PnL: 262
2025-12-19 13:02:00,25953.2,65,In Trade,HOLD,PnL: 338
2025-12-19 13:03:00,25952.35,65,In Trade,HOLD,PnL: 326
2025-12-19 13:04:00,25952.0,65,In Trade,HOLD,PnL: 233
2025-12-19 13:05:00,25949.7,61,In Trade,HOLD,PnL: 158
2025-12-19 13:06:00,25944.85,61,In Trade,HOLD,PnL: 90
2025-12-19 13:07:00,25949.25,61,In Trade,HOLD,PnL: 229
2025-12-19 13:08:00,25944.95,61,In Trade,HOLD,PnL: 128
2025-12-19 13:09:00,25940.7,61,In Trade,HOLD,PnL: 45
2025-12-19 13:10:00,25941.15,47,In Trade,HOLD,PnL: 71
2025-12-19 13:11:00,25939.2,47,In Trade,HOLD,PnL: 49
2025-12-19 13:12:00,25926.45,47,In Trade,HOLD,PnL: -206
2025-12-19 13:13:00,25923.0,47,In Trade,HOLD,PnL: -278
2025-12-19 13:14:00,25930.2,47,In Trade,HOLD,PnL: -188
2025-12-19 13:15:00,25931.05,51,In Trade,HOLD,PnL: -195
2025-12-19 13:16:00,25931.0,51,In Trade,HOLD,PnL: -131
2025-12-19 13:17:00,25938.3,51,In Trade,HOLD,PnL: -41
2025-12-19 13:18:00,25945.05,51,In Trade,HOLD,PnL: 34
2025-12-19 13:19:00,25954.65,51,In Trade,HOLD,PnL: 214
2025-12-19 13:20:00,25957.0,56,In Trade,HOLD,PnL: 251
2025-12-19 13:21:00,25959.4,56,In Trade,HOLD,PnL: 266
2025-12-19 13:22:00,25960.05,56,In Trade,HOLD,PnL: 289
2025-12-19 13:23:00,25954.5,56,In Trade,HOLD,PnL: 244
2025-12-19 13:24:00,25957.3,56,In Trade,HOLD,PnL: 330
2025-12-19 13:25:00,25954.7,59,In Trade,HOLD,PnL: 326
2025-12-19 13:26:00,25955.1,59,In Trade,HOLD,PnL: 364
2025-12-19 13:27:00,25957.55,59,In Trade,HOLD,PnL: 465
2025-12-19 13:28:00,25954.05,59,In Trade,HOLD,PnL: 386
2025-12-19 13:29:00,25956.2,59,In Trade,HOLD,PnL: 514
2025-12-19 13:30:00,25958.15,66,In Trade,HOLD,PnL: 439
2025-12-19 13:31:00,25965.8,66,In Trade,HOLD,PnL: 555
2025-12-19 13:32:00,25967.2,66,In Trade,HOLD,PnL: 540
2025-12-19 13:33:00,25971.3,66,In Trade,HOLD,PnL: 671
2025-12-19 13:34:00,25967.9,66,In Trade,HOLD,PnL: 611
2025-12-19 13:35:00,25972.8,66,In Trade,HOLD,PnL: 716
2025-12-19 13:37:00,25971.2,66,Neutral,SCAN,Waiting for Cross
2025-12-19 13:38:00,25968.0,66,Neutral,SCAN,Waiting for Cross
2025-12-19 13:39:00,25969.6,66,Neutral,SCAN,Waiting for Cross
2025-12-19 13:40:00,25974.7,63,Neutral,SCAN,Waiting for Cross
2025-12-19 13:41:00,25975.3,63,Neutral,SCAN,Waiting for Cross
2025-12-19 13:42:00,25971.45,63,Neutral,SCAN,Waiting for Cross
2025-12-19 13:43:00,25975.35,63,Neutral,SCAN,Waiting for Cross
2025-12-19 13:44:00,25977.65,63,Neutral,SCAN,Waiting for Cross
2025-12-19 13:45:00,25975.65,59,Neutral,SCAN,Waiting for Cross
2025-12-19 13:46:00,25979.4,59,Neutral,SCAN,Waiting for Cross
2025-12-19 13:47:00,25981.3,59,Neutral,SCAN,Waiting for Cross
2025-12-19 13:48:00,25981.4,59,Neutral,SCAN,Waiting for Cross
2025-12-19 13:49:00,25977.15,59,Neutral,SCAN,Waiting for Cross
2025-12-19 13:50:00,25976.1,61,Neutral,SCAN,Waiting for Cross
2025-12-19 13:51:00,25978.75,61,Neutral,SCAN,Waiting for Cross
2025-12-19 13:52:00,25980.7,61,Neutral,SCAN,Waiting for Cross
2025-12-19 13:53:00,25976.45,61,Neutral,SCAN,Waiting for Cross
2025-12-19 13:54:00,25973.25,61,Neutral,SCAN,Waiting for Cross
2025-12-19 13:55:00,25972.05,64,Neutral,SCAN,Waiting for Cross
2025-12-19 13:56:00,25974.1,64,Neutral,SCAN,Waiting for Cross
2025-12-19 13:57:00,25977.45,64,Neutral,SCAN,Waiting for Cross
2025-12-19 13:58:00,25974.9,64,Neutral,SCAN,Waiting for Cross
2025-12-19 13:59:00,25975.85,64,Neutral,SCAN,Waiting for Cross
2025-12-19 14:00:00,25980.55,61,Neutral,SCAN,Waiting for Cross
2025-12-19 14:01:00,25982.5,61,Neutral,SCAN,Waiting for Cross
2025-12-19 14:02:00,25977.55,61,Neutral,SCAN,Waiting for Cross
2025-12-19 14:03:00,25974.55,61,Neutral,SCAN,Waiting for Cross
2025-12-19 14:04:00,25968.95,61,Neutral,SCAN,Waiting for Cross
2025-12-19 14:05:00,25971.2,58,Neutral,SCAN,Waiting for Cross
2025-12-19 14:06:00,25966.35,58,Neutral,SCAN,Waiting for Cross
2025-12-19 14:07:00,25962.85,58,Neutral,SCAN,Waiting for Cross
2025-12-19 14:08:00,25968.6,58,Neutral,SCAN,Waiting for Cross
2025-12-19 14:09:00,25967.25,58,Neutral,SCAN,Waiting for Cross
2025-12-19 14:10:00,25966.6,58,Neutral,SCAN,Waiting for Cross
2025-12-19 14:11:00,25964.85,58,Neutral,SCAN,Waiting for Cross
2025-12-19 14:12:00,25972.25,58,Neutral,SCAN,Waiting for Cross
2025-12-19 14:13:00,25967.8,58,Neutral,SCAN,Waiting for Cross
2025-12-19 14:14:00,25967.5,58,Neutral,SCAN,Waiting for Cross
2025-12-19 14:15:00,25967.35,71,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 14:16:00,25971.1,71,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 14:17:00,25972.1,71,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 14:18:00,25976.1,71,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 14:19:00,25978.35,71,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 14:20:00,25979.0,83,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 14:21:00,25980.05,83,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 14:22:00,25977.9,83,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 14:23:00,25982.35,83,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 14:24:00,25989.05,83,Overbought (Waiting for dip),SCAN,Waiting for Cross
2025-12-19 14:25:00,25983.15,60,Overbought,BUY PE,RSI Cross < 70
2025-12-19 14:26:00,25979.25,60,In Trade,HOLD,PnL: 101
2025-12-19 14:27:00,25971.65,60,In Trade,HOLD,PnL: 371
2025-12-19 14:28:00,25973.2,60,In Trade,HOLD,PnL: 364
2025-12-19 14:29:00,25971.05,60,In Trade,HOLD,PnL: 356
2025-12-19 14:30:00,25972.45,56,In Trade,HOLD,PnL: 311
2025-12-19 14:31:00,25973.95,56,In Trade,HOLD,PnL: 364
2025-12-19 14:32:00,25973.05,56,In Trade,HOLD,PnL: 330
2025-12-19 14:33:00,25969.5,56,In Trade,HOLD,PnL: 499
2025-12-19 14:34:00,25967.5,56,In Trade,HOLD,PnL: 506
2025-12-19 14:35:00,25968.35,60,In Trade,HOLD,PnL: 469
2025-12-19 14:36:00,25965.85,60,In Trade,HOLD,PnL: 518
2025-12-19 14:37:00,25971.15,60,In Trade,HOLD,PnL: 315
2025-12-19 14:38:00,25975.2,60,In Trade,HOLD,PnL: 116
2025-12-19 14:39:00,25974.75,60,In Trade,HOLD,PnL: 199
2025-12-19 14:40:00,25971.2,54,In Trade,HOLD,PnL: 368
2025-12-19 14:41:00,25969.95,54,In Trade,HOLD,PnL: 488
2025-12-19 14:42:00,25972.95,54,In Trade,HOLD,PnL: 262
2025-12-19 14:43:00,25974.05,54,In Trade,HOLD,PnL: 296
2025-12-19 14:44:00,25974.2,54,In Trade,HOLD,PnL: 330
2025-12-19 14:45:00,25975.7,56,In Trade,HOLD,PnL: 319
2025-12-19 14:46:00,25978.2,56,In Trade,HOLD,PnL: 229
2025-12-19 14:47:00,25978.2,56,In Trade,HOLD,PnL: 191
2025-12-19 14:48:00,25980.85,56,In Trade,HOLD,PnL: 0
2025-12-19 14:49:00,25979.35,56,In Trade,HOLD,PnL: 150
2025-12-19 14:50:00,25972.95,42,In Trade,HOLD,PnL: 311
2025-12-19 14:51:00,25967.4,42,In Trade,HOLD,PnL: 428
2025-12-19 14:52:00,25972.65,42,In Trade,HOLD,PnL: 274
2025-12-19 14:53:00,25969.15,42,In Trade,HOLD,PnL: 390
2025-12-19 14:54:00,25964.7,42,In Trade,HOLD,PnL: 435
2025-12-19 14:55:00,25968.6,39,In Trade,HOLD,PnL: 311
2025-12-19 14:56:00,25962.3,39,In Trade,HOLD,PnL: 544
2025-12-19 14:57:00,25962.45,39,In Trade,HOLD,PnL: 469
2025-12-19 14:58:00,25961.85,39,In Trade,HOLD,PnL: 518
2025-12-19 14:59:00,25958.75,39,In Trade,HOLD,PnL: 544
