Timestamp,Nifty_Price,RSI,Status,Strike_Selected,CE_Price,PE_Price,Reason
2025-12-17 14:00:00,25794.95,53.62796833773073,SCAN,25800,0.0,0,Wait
2025-12-17 14:01:00,25793.35,53.62796833773073,SCAN,25800,0.0,0,Wait
2025-12-17 14:02:00,25788.7,53.62796833773073,SCAN,25800,0.0,0,Wait
2025-12-17 14:03:00,25787.65,53.62796833773073,SCAN,25800,0.0,0,Wait
2025-12-17 14:04:00,25793.35,53.62796833773073,SCAN,25800,0.0,0,Wait
2025-12-17 14:05:00,25796.2,55.608755129959285,SCAN,25800,0.0,0,Wait
2025-12-17 14:06:00,25795.45,55.608755129959285,SCAN,25800,0.0,0,Wait
2025-12-17 14:07:00,25795.7,55.608755129959285,SCAN,25800,0.0,0,Wait
2025-12-17 14:08:00,25795.5,55.608755129959285,SCAN,25800,0.0,0,Wait
2025-12-17 14:09:00,25791.4,55.608755129959285,SCAN,25800,0.0,0,Wait
2025-12-17 14:10:00,25791.95,52.62773722627632,SCAN,25800,0.0,0,Wait
2025-12-17 14:11:00,25789.2,52.62773722627632,SCAN,25800,0.0,0,Wait
2025-12-17 14:12:00,25788.9,52.62773722627632,SCAN,25800,0.0,0,Wait
2025-12-17 14:13:00,25792.8,52.62773722627632,SCAN,25800,0.0,0,Wait
2025-12-17 14:14:00,25798.5,52.62773722627632,SCAN,25800,0.0,0,Wait
2025-12-17 14:15:00,25797.95,67.42502585315432,SCAN,25800,0.0,0,Wait
2025-12-17 14:16:00,25814.45,67.42502585315432,SCAN,25800,0.0,0,Wait
2025-12-17 14:17:00,25816.75,67.42502585315432,SCAN,25800,0.0,0,Wait
2025-12-17 14:18:00,25824.25,67.42502585315432,SCAN,25800,0.0,0,Wait
2025-12-17 14:19:00,25827.65,67.42502585315432,SCAN,25850,0.0,0,Wait
2025-12-17 14:20:00,25813.0,52.45374094931553,SCAN,25800,0.0,0,Wait
2025-12-17 14:21:00,25811.2,52.45374094931553,SCAN,25800,0.0,0,Wait
2025-12-17 14:22:00,25805.3,52.45374094931553,SCAN,25800,0.0,0,Wait
2025-12-17 14:23:00,25806.35,52.45374094931553,SCAN,25800,0.0,0,Wait
2025-12-17 14:24:00,25797.55,52.45374094931553,SCAN,25800,0.0,0,Wait
2025-12-17 14:25:00,25795.55,44.93858534519407,SCAN,25800,0.0,0,Wait
2025-12-17 14:26:00,25797.1,44.93858534519407,SCAN,25800,0.0,0,Wait
2025-12-17 14:27:00,25794.25,44.93858534519407,SCAN,25800,0.0,0,Wait
2025-12-17 14:28:00,25795.85,44.93858534519407,SCAN,25800,0.0,0,Wait
2025-12-17 14:29:00,25791.65,44.93858534519407,SCAN,25800,0.0,0,Wait
2025-12-17 14:30:00,25794.8,50.924877312192194,SCAN,25800,0.0,0,Wait
2025-12-17 14:31:00,25793.3,50.924877312192194,SCAN,25800,0.0,0,Wait
2025-12-17 14:32:00,25796.85,50.924877312192194,SCAN,25800,0.0,0,Wait
2025-12-17 14:33:00,25801.45,50.924877312192194,SCAN,25800,0.0,0,Wait
2025-12-17 14:34:00,25811.1,50.924877312192194,SCAN,25800,0.0,0,Wait
2025-12-17 14:35:00,25812.75,39.27703523693791,SCAN,25800,0.0,0,Wait
2025-12-17 14:36:00,25790.4,39.27703523693791,SCAN,25800,0.0,0,Wait
2025-12-17 14:37:00,25783.6,39.27703523693791,SCAN,25800,0.0,0,Wait
2025-12-17 14:38:00,25779.95,39.27703523693791,SCAN,25800,0.0,0,Wait
2025-12-17 14:39:00,25776.15,39.27703523693791,SCAN,25800,0.0,0,Wait
2025-12-17 14:40:00,25781.2,48.003523194363005,SCAN,25800,0.0,0,Wait
2025-12-17 14:41:00,25789.9,48.003523194363005,SCAN,25800,0.0,0,Wait
2025-12-17 14:42:00,25786.6,48.003523194363005,SCAN,25800,0.0,0,Wait
