Timestamp,Strike,Type,Symbol,LTP,OI,OI_Change,Volume,Delta,Gamma,Theta,Vega,IV
2025-12-24 13:21:00,26250.0,CE,NIFTY25DEC26250CE,67.6,106243,0,1361835,0.4262,0.0018,-6.9346,13.2691,6.365
2025-12-24 13:21:00,26250.0,PE,NIFTY25DEC26250PE,107.75,52256,0,1078841,-0.5738,0.0018,-6.9346,13.2691,6.365
2025-12-24 13:21:00,26300.0,CE,NIFTY25DEC26300CE,47.4,151120,0,1214777,0.3361,0.0017,-6.3671,12.3441,6.282
2025-12-24 13:21:00,26300.0,PE,NIFTY25DEC26300PE,138.15,55239,0,806316,-0.6639,0.0017,-6.3671,12.3441,6.282
2025-12-24 13:21:00,26350.0,CE,NIFTY25DEC26350CE,32.25,73091,0,623380,0.2537,0.0015,-5.546,10.8387,6.2319
2025-12-24 13:21:00,26350.0,PE,NIFTY25DEC26350PE,173,14240,0,189198,-0.7463,0.0015,-5.546,10.8387,6.2319
2025-12-24 13:21:00,26400.0,CE,NIFTY25DEC26400CE,21.55,99372,0,736325,0.1853,0.0013,-4.6419,9.0421,6.2524
2025-12-24 13:21:00,26400.0,PE,NIFTY25DEC26400PE,211.2,24130,0,237398,-0.8147,0.0013,-4.6419,9.0421,6.2524
2025-12-24 13:21:00,26450.0,CE,NIFTY25DEC26450CE,14.25,47500,0,466992,0.1315,0.001,-3.7383,7.2156,6.3099
2025-12-24 13:21:00,26450.0,PE,NIFTY25DEC26450PE,253.85,2951,0,31491,-0.8685,0.001,-3.7383,7.2156,6.3099
2025-12-24 13:21:00,26500.0,CE,NIFTY25DEC26500CE,9.6,125318,0,620874,0.0916,0.0008,-2.927,5.5664,6.4042
2025-12-24 13:21:00,26500.0,PE,NIFTY25DEC26500PE,299.7,24475,0,65214,-0.9084,0.0008,-2.927,5.5664,6.4042
2025-12-24 13:21:00,26550.0,CE,NIFTY25DEC26550CE,6.55,37169,0,367751,0.0666,0.0006,-2.3875,4.3734,6.6487
2025-12-24 13:21:00,26550.0,PE,NIFTY25DEC26550PE,350,641,0,6074,-0.9334,0.0006,-2.3875,4.3734,6.6487
2025-12-24 13:21:00,26600.0,CE,NIFTY25DEC26600CE,4.75,80465,0,428588,0.0493,0.0004,-1.9621,3.4509,6.9246
2025-12-24 13:21:00,26600.0,PE,NIFTY25DEC26600PE,396,2910,0,7402,-0.9507,0.0004,-1.9621,3.4509,6.9246
2025-12-24 13:21:00,26650.0,CE,NIFTY25DEC26650CE,3.8,29522,0,225501,0.0195,0.0002,-0.8205,1.6002,6.2452
2025-12-24 13:21:00,26650.0,PE,NIFTY25DEC26650PE,442.5,442,0,1185,-0.9805,0.0002,-0.8205,1.6002,6.2452
2025-12-24 13:21:00,26700.0,CE,NIFTY25DEC26700CE,3.3,90852,0,341626,0.0323,0.0003,-1.5568,2.445,7.7548
2025-12-24 13:21:00,26700.0,PE,NIFTY25DEC26700PE,497.05,2219,0,3231,-0.9677,0.0003,-1.5568,2.445,7.7548
2025-12-24 13:21:00,26750.0,CE,NIFTY25DEC26750CE,2.7,28003,0,160905,0.0215,0.0002,-1.1175,1.7444,7.8022
2025-12-24 13:21:00,26750.0,PE,NIFTY25DEC26750PE,543.1,358,0,465,-0.9785,0.0002,-1.1175,1.7444,7.8022
2025-12-24 13:21:00,26800.0,CE,NIFTY25DEC26800CE,2.4,79779,0,302236,0.0223,0.0002,-1.265,1.7966,8.5751
2025-12-24 13:21:00,26800.0,PE,NIFTY25DEC26800PE,593.5,2237,0,1024,-0.9777,0.0002,-1.265,1.7966,8.5751
2025-12-24 13:21:00,26850.0,CE,NIFTY25DEC26850CE,2.15,18911,0,120058,0.0193,0.0002,-1.1795,1.5918,9.0245
2025-12-24 13:21:00,26850.0,PE,NIFTY25DEC26850PE,647.85,141,0,252,-0.9807,0.0002,-1.1795,1.5918,9.0245
2025-12-24 13:21:00,26900.0,CE,NIFTY25DEC26900CE,2,42138,0,259543,0.0173,0.0001,-1.1309,1.4482,9.5104
2025-12-24 13:21:00,26900.0,PE,NIFTY25DEC26900PE,694.7,642,0,303,-0.9827,0.0001,-1.1309,1.4482,9.5104
2025-12-24 13:21:00,26950.0,CE,NIFTY25DEC26950CE,1.85,15575,0,120505,0.0158,0.0001,-1.1008,1.3389,10.0136
2025-12-24 13:21:00,26950.0,PE,NIFTY25DEC26950PE,731.3,29,0,31,-0.9842,0.0001,-1.1008,1.3389,10.0136
2025-12-24 13:21:00,27000.0,CE,NIFTY25DEC27000CE,1.8,145192,0,351891,0.0141,0.0001,-1.0438,1.2152,10.4615
2025-12-24 13:21:00,27000.0,PE,NIFTY25DEC27000PE,795,13347,0,4060,-0.9859,0.0001,-1.0438,1.2152,10.4615
2025-12-24 13:21:00,27050.0,CE,NIFTY25DEC27050CE,1.6,6839,0,77299,0.0126,0.0001,-0.9826,1.0992,10.8873
2025-12-24 13:21:00,27050.0,PE,NIFTY25DEC27050PE,830.95,8,0,5,-0.9874,0.0001,-0.9826,1.0992,10.8873
2025-12-24 13:21:00,27100.0,CE,NIFTY25DEC27100CE,1.35,29152,0,119869,0.0105,0.0001,-0.8655,0.9423,11.1856
2025-12-24 13:21:00,27100.0,PE,NIFTY25DEC27100PE,895.7,258,0,48,-0.9895,0.0001,-0.8655,0.9423,11.1856
2025-12-24 13:21:00,27150.0,CE,NIFTY25DEC27150CE,1.3,7005,0,42361,0.0101,0.0001,-0.8742,0.9084,11.7206
2025-12-24 13:21:00,27150.0,PE,NIFTY25DEC27150PE,922.55,64,0,13,-0.9899,0.0001,-0.8742,0.9084,11.7206
2025-12-24 13:21:00,27200.0,CE,NIFTY25DEC27200CE,1.25,41146,0,126336,0.0091,0.0001,-0.8288,0.8318,12.1346
2025-12-24 13:21:00,27200.0,PE,NIFTY25DEC27200PE,994.15,1346,0,152,-0.9909,0.0001,-0.8288,0.8318,12.1346
2025-12-24 13:21:00,27250.0,CE,NIFTY25DEC27250CE,1.25,9819,0,33971,0.0088,0.0001,-0.8362,0.8045,12.658
2025-12-24 13:21:00,27250.0,PE,NIFTY25DEC27250PE,1045.3,3,0,0,-0.9912,0.0001,-0.8362,0.8045,12.658
2025-12-24 13:21:00,27300.0,CE,NIFTY25DEC27300CE,1.15,24083,0,60189,0.0079,0,-0.7874,0.7351,13.0459
2025-12-24 13:21:00,27300.0,PE,NIFTY25DEC27300PE,1077.4,438,0,15,-0.9921,0,-0.7874,0.7351,13.0459
2025-12-24 13:21:00,27350.0,CE,NIFTY25DEC27350CE,1.1,3355,0,16986,0.0074,0,-0.7651,0.6909,13.4873
2025-12-24 13:21:00,27350.0,PE,NIFTY25DEC27350PE,1116.05,21,0,76,-0.9926,0,-0.7651,0.6909,13.4873
2025-12-24 13:21:00,27400.0,CE,NIFTY25DEC27400CE,1.05,13155,0,38192,0.0069,0,-0.7418,0.6491,13.9188
2025-12-24 13:21:00,27400.0,PE,NIFTY25DEC27400PE,1172.5,25,0,4,-0.9931,0,-0.7418,0.6491,13.9188
2025-12-24 13:21:00,27450.0,CE,NIFTY25DEC27450CE,1.05,3327,0,11047,0.0067,0,-0.7471,0.6309,14.421
2025-12-24 13:21:00,27450.0,PE,NIFTY25DEC27450PE,1244.2,4,0,0,-0.9933,0,-0.7471,0.6309,14.421
2025-12-24 13:21:00,27500.0,CE,NIFTY25DEC27500CE,1.1,59026,0,86829,0.0065,0,-0.7521,0.614,14.9204
2025-12-24 13:21:00,27500.0,PE,NIFTY25DEC27500PE,1294,6021,0,791,-0.9935,0,-0.7521,0.614,14.9204
2025-12-24 13:21:00,27550.0,CE,NIFTY25DEC27550CE,0.95,1499,0,5022,0.0058,0,-0.6967,0.5566,15.2437
2025-12-24 13:21:00,27550.0,PE,NIFTY25DEC27550PE,1346.15,3,0,0,-0.9942,0,-0.6967,0.5566,15.2437
2025-12-24 13:21:00,27600.0,CE,NIFTY25DEC27600CE,0.9,22516,0,33299,0.0056,0,-0.701,0.5426,15.7332
2025-12-24 13:21:00,27600.0,PE,NIFTY25DEC27600PE,1395.2,108,0,17,-0.9944,0,-0.701,0.5426,15.7332
2025-12-24 13:21:00,27650.0,CE,NIFTY25DEC27650CE,0.9,1588,0,8274,0.0052,0,-0.674,0.5091,16.124
2025-12-24 13:21:00,27650.0,PE,NIFTY25DEC27650PE,1443.75,4,0,0,-0.9948,0,-0.674,0.5091,16.124
2025-12-24 13:21:00,27700.0,CE,NIFTY25DEC27700CE,0.9,10614,0,11329,0.0051,0,-0.6778,0.4971,16.6062
2025-12-24 13:21:00,27700.0,PE,NIFTY25DEC27700PE,1470,85,0,16,-0.9949,0,-0.6778,0.4971,16.6062
2025-12-24 13:21:00,27750.0,CE,NIFTY25DEC27750CE,0.9,607,0,1321,0.005,0,-0.6815,0.4858,17.0861
2025-12-24 13:21:00,27750.0,PE,NIFTY25DEC27750PE,1543.6,8,0,0,-0.995,0,-0.6815,0.4858,17.0861
2025-12-24 13:21:00,27800.0,CE,NIFTY25DEC27800CE,0.9,11485,0,24170,0.0046,0,-0.6531,0.4557,17.4563
2025-12-24 13:21:00,27800.0,PE,NIFTY25DEC27800PE,1572.25,37,0,6,-0.9954,0,-0.6531,0.4557,17.4563
2025-12-24 13:21:00,27850.0,CE,NIFTY25DEC27850CE,0.85,344,0,837,0.0045,0,-0.6564,0.4459,17.9293
2025-12-24 13:21:00,27850.0,PE,NIFTY25DEC27850PE,1643.5,6,0,0,-0.9955,0,-0.6564,0.4459,17.9293
2025-12-24 13:21:00,27900.0,CE,NIFTY25DEC27900CE,0.85,3712,0,5847,0.0044,0,-0.6596,0.4366,18.4003
2025-12-24 13:21:00,27900.0,PE,NIFTY25DEC27900PE,1678.05,9,0,0,-0.9956,0,-0.6596,0.4366,18.4003
2025-12-24 13:21:00,27950.0,CE,NIFTY25DEC27950CE,0.9,499,0,1737,0.0045,0,-0.6952,0.446,18.9835
2025-12-24 13:21:00,27950.0,PE,NIFTY25DEC27950PE,1743.4,3,0,0,-0.9955,0,-0.6952,0.446,18.9835
2025-12-24 13:21:00,28000.0,CE,NIFTY25DEC28000CE,0.8,47876,0,30058,0.004,0,-0.6327,0.401,19.214
2025-12-24 13:21:00,28000.0,PE,NIFTY25DEC28000PE,1794,11988,0,1048,-0.996,0,-0.6327,0.401,19.214
2025-12-24 13:21:00,29000.0,CE,NIFTY25DEC29000CE,0.8,13359,0,9702,0.003,0,-0.7134,0.307,28.3013
2025-12-24 13:21:00,29000.0,PE,NIFTY25DEC29000PE,2800,6572,0,1622,-0.997,0,-0.7134,0.307,28.3013
2025-12-24 13:21:00,30000.0,CE,NIFTY25DEC30000CE,0.75,8524,0,8755,0.0021,0,-0.671,0.2253,36.2712
2025-12-24 13:21:00,30000.0,PE,NIFTY25DEC30000PE,3796,2061,0,172,-0.9979,0,-0.671,0.2253,36.2712
2025-12-24 13:21:00,31000.0,CE,NIFTY25DEC31000CE,0.7,5939,0,11758,0.0017,0,-0.6538,0.1815,43.8665
2025-12-24 13:21:00,31000.0,PE,NIFTY25DEC31000PE,4797.3,35,0,1,-0.9983,0,-0.6538,0.1815,43.8665
2025-12-24 13:22:42,13000.0,CE,,0,0,0,0,0,0,0,0,0
2025-12-24 13:22:42,13000.0,PE,NIFTY25DEC13000PE,0.5,511,0,405,-0.0003,0,-0.5549,0.041,164.6175
2025-12-24 13:22:42,15000.0,CE,,0,0,0,0,0,0,0,0,0
2025-12-24 13:22:42,15000.0,PE,NIFTY25DEC15000PE,0.65,324,0,249,-0.0005,0,-0.6851,0.0617,135.2296
2025-12-24 13:22:42,16000.0,CE,NIFTY25DEC16000CE,10194,4,0,0,0.9995,0,-0.5386,0.0556,118.0073
2025-12-24 13:22:42,16000.0,PE,NIFTY25DEC16000PE,0.5,269,0,259,-0.0005,0,-0.5386,0.0556,118.0073
2025-12-24 13:22:42,16500.0,CE,,0,0,0,0,0,0,0,0,0
2025-12-24 13:22:42,16500.0,PE,NIFTY25DEC16500PE,0.75,84,0,48,-0.0007,0,-0.7624,0.081,114.6614
2025-12-24 13:22:42,17000.0,CE,NIFTY25DEC17000CE,9215.25,1460,0,7,0.9994,0,-0.6237,0.0718,105.8008
2025-12-24 13:22:42,17000.0,PE,NIFTY25DEC17000PE,0.6,1816,0,986,-0.0006,0,-0.6237,0.0718,105.8008
2025-12-24 13:22:42,18000.0,CE,NIFTY25DEC18000CE,8206.1,656,0,31,0.9993,0,-0.6147,0.0808,92.6521
2025-12-24 13:22:42,18000.0,PE,NIFTY25DEC18000PE,0.6,1563,0,807,-0.0007,0,-0.6147,0.0808,92.6521
2025-12-24 13:22:42,19000.0,CE,NIFTY25DEC19000CE,7197.2,99,0,0,0.9991,0,-0.691,0.1037,81.1624
2025-12-24 13:22:42,19000.0,PE,NIFTY25DEC19000PE,0.7,4426,0,944,-0.0009,0,-0.691,0.1037,81.1624
2025-12-24 13:22:42,19500.0,CE,NIFTY25DEC19500CE,6697.7,14,0,0,0,0,0,0,0
2025-12-24 13:22:42,19500.0,PE,,0,0,0,0,0,0,0,0,0
2025-12-24 13:22:42,20000.0,CE,NIFTY25DEC20000CE,6211,2639,0,126,0.9989,0,-0.719,0.126,69.4735
2025-12-24 13:22:42,20000.0,PE,NIFTY25DEC20000PE,0.75,7079,0,2465,-0.0011,0,-0.719,0.126,69.4735
2025-12-24 13:22:42,21000.0,CE,NIFTY25DEC21000CE,5210,3342,0,1232,0.9984,0,-0.8598,0.1774,59.0289
2025-12-24 13:22:42,21000.0,PE,NIFTY25DEC21000PE,0.85,20754,0,13272,-0.0016,0,-0.8598,0.1774,59.0289
2025-12-24 13:22:42,22000.0,CE,NIFTY25DEC22000CE,4205,4318,0,182,0.9995,0,-0.2166,0.0632,41.7057
2025-12-24 13:22:42,22000.0,PE,NIFTY25DEC22000PE,1,29378,0,19456,-0.0005,0,-0.2166,0.0632,41.7057
2025-12-24 13:22:42,22850.0,CE,NIFTY25DEC22850CE,3351.25,11,0,0,0.9972,0,-0.913,0.288,38.5989
2025-12-24 13:22:42,22850.0,PE,NIFTY25DEC22850PE,1.1,1590,0,4308,-0.0028,0,-0.913,0.288,38.5989
2025-12-24 13:22:42,22900.0,CE,NIFTY25DEC22900CE,3301.3,58,0,0,0.9969,0,-1.0148,0.3207,38.5296
2025-12-24 13:22:42,22900.0,PE,NIFTY25DEC22900PE,1.25,2315,0,3615,-0.0031,0,-1.0148,0.3207,38.5296
2025-12-24 13:22:42,22950.0,CE,NIFTY25DEC22950CE,3251.35,25,0,0,0.997,0,-0.9436,0.3052,37.6471
2025-12-24 13:22:42,22950.0,PE,NIFTY25DEC22950PE,1.15,1043,0,1958,-0.003,0,-0.9436,0.3052,37.6471
2025-12-24 13:22:42,23000.0,CE,NIFTY25DEC23000CE,3205,7657,0,962,0.9993,0,-0.2094,0.0803,31.7627
2025-12-24 13:22:42,23000.0,PE,NIFTY25DEC23000PE,1.25,56702,0,52647,-0.0007,0,-0.2094,0.0803,31.7627
2025-12-24 13:22:42,23050.0,CE,NIFTY25DEC23050CE,3151.45,1,0,0,0.997,0,-0.939,0.313,36.5269
2025-12-24 13:22:42,23050.0,PE,NIFTY25DEC23050PE,1.15,752,0,1453,-0.003,0,-0.939,0.313,36.5269
2025-12-24 13:22:42,23100.0,CE,NIFTY25DEC23100CE,3101.5,2,0,0,0.9966,0,-1.0387,0.3473,36.4193
2025-12-24 13:22:42,23100.0,PE,NIFTY25DEC23100PE,1.3,10767,0,11184,-0.0034,0,-1.0387,0.3473,36.4193
2025-12-24 13:22:42,23150.0,CE,NIFTY25DEC23150CE,3051.55,148,0,0,0.9971,0,-0.8652,0.3003,35.087
2025-12-24 13:22:42,23150.0,PE,NIFTY25DEC23150PE,1.2,613,0,925,-0.0029,0,-0.8652,0.3003,35.087
2025-12-24 13:22:42,23200.0,CE,NIFTY25DEC23200CE,3001.6,7,0,0,0.9965,0,-1.0334,0.3566,35.2905
2025-12-24 13:22:42,23200.0,PE,NIFTY25DEC23200PE,1.3,10572,0,23027,-0.0035,0,-1.0334,0.3566,35.2905
2025-12-24 13:22:42,23250.0,CE,NIFTY25DEC23250CE,2951.65,1,0,0,0.9967,0,-0.9635,0.3406,34.4418
2025-12-24 13:22:42,23250.0,PE,NIFTY25DEC23250PE,1.2,96,0,413,-0.0033,0,-0.9635,0.3406,34.4418
2025-12-24 13:22:42,23300.0,CE,NIFTY25DEC23300CE,2901.7,63,0,0,0.9966,0,-0.9609,0.3453,33.8825
2025-12-24 13:22:42,23300.0,PE,NIFTY25DEC23300PE,1.2,282,0,1172,-0.0034,0,-0.9609,0.3453,33.8825
2025-12-24 13:22:42,23350.0,CE,NIFTY25DEC23350CE,2851.75,1,0,0,0.9966,0,-0.9583,0.3502,33.3235
2025-12-24 13:22:42,23350.0,PE,NIFTY25DEC23350PE,1.35,220,0,485,-0.0034,0,-0.9583,0.3502,33.3235
2025-12-24 13:22:42,23400.0,CE,NIFTY25DEC23400CE,2801.8,1,0,0,0.9964,0,-0.989,0.366,32.9037
2025-12-24 13:22:42,23400.0,PE,NIFTY25DEC23400PE,1.25,539,0,2503,-0.0036,0,-0.989,0.366,32.9037
2025-12-24 13:22:42,23450.0,CE,NIFTY25DEC23450CE,2751.85,8,0,0,0.9966,0,-0.9194,0.3491,32.066
2025-12-24 13:22:42,23450.0,PE,NIFTY25DEC23450PE,1.15,241,0,359,-0.0034,0,-0.9194,0.3491,32.066
2025-12-24 13:22:42,23500.0,CE,NIFTY25DEC23500CE,2719.1,2070,0,137,0.9964,0,-0.9501,0.3655,31.6492
2025-12-24 13:22:42,23500.0,PE,NIFTY25DEC23500PE,1.2,22026,0,43768,-0.0036,0,-0.9501,0.3655,31.6492
2025-12-24 13:22:42,23550.0,CE,NIFTY25DEC23550CE,2652,1,0,0,0.9962,0,-0.9804,0.3823,31.2247
2025-12-24 13:22:42,23550.0,PE,NIFTY25DEC23550PE,1.25,228,0,371,-0.0038,0,-0.9804,0.3823,31.2247
2025-12-24 13:22:42,23600.0,CE,NIFTY25DEC23600CE,2617,31,0,0,0.9963,0,-0.9445,0.3766,30.5349
2025-12-24 13:22:42,23600.0,PE,NIFTY25DEC23600PE,1.2,976,0,3073,-0.0037,0,-0.9445,0.3766,30.5349
2025-12-24 13:22:42,23650.0,CE,NIFTY25DEC23650CE,2552.1,2,0,0,0.9959,0,-1.0069,0.4056,30.2321
2025-12-24 13:22:42,23650.0,PE,NIFTY25DEC23650PE,1.3,128,0,212,-0.0041,0,-1.0069,0.4056,30.2321
2025-12-24 13:22:42,23700.0,CE,NIFTY25DEC23700CE,2502.15,43,0,0,0.996,0,-0.9713,0.4002,29.5487
2025-12-24 13:22:42,23700.0,PE,NIFTY25DEC23700PE,1.25,1260,0,3532,-0.004,0,-0.9713,0.4002,29.5487
2025-12-24 13:22:42,23750.0,CE,NIFTY25DEC23750CE,2452.2,4,0,0,0.9959,0,-0.9681,0.4066,28.9906
2025-12-24 13:22:42,23750.0,PE,NIFTY25DEC23750PE,1.25,152,0,289,-0.0041,0,-0.9681,0.4066,28.9906
2025-12-24 13:22:42,23800.0,CE,NIFTY25DEC23800CE,2402.25,46,0,0,0.9957,0,-0.9971,0.4252,28.552
2025-12-24 13:22:42,23800.0,PE,NIFTY25DEC23800PE,1.3,6717,0,8285,-0.0043,0,-0.9971,0.4252,28.552
2025-12-24 13:22:42,23850.0,CE,NIFTY25DEC23850CE,2352.3,1,0,0,0.9956,0,-0.9937,0.4323,27.9925
2025-12-24 13:22:42,23850.0,PE,NIFTY25DEC23850PE,1.35,231,0,698,-0.0044,0,-0.9937,0.4323,27.9925
2025-12-24 13:22:42,23900.0,CE,NIFTY25DEC23900CE,2302.35,15,0,0,0.9957,0,-0.9583,0.4271,27.3177
2025-12-24 13:22:42,23900.0,PE,NIFTY25DEC23900PE,1.25,1763,0,6277,-0.0043,0,-0.9583,0.4271,27.3177
2025-12-24 13:22:42,23950.0,CE,NIFTY25DEC23950CE,2252.4,1,0,0,0.9955,0,-0.9867,0.4471,26.8739
2025-12-24 13:22:42,23950.0,PE,NIFTY25DEC23950PE,1.35,345,0,1224,-0.0045,0,-0.9867,0.4471,26.8739
2025-12-24 13:22:42,24000.0,CE,NIFTY25DEC24000CE,2208.6,11195,0,1036,0.9952,0,-1.0145,0.4675,26.4232
2025-12-24 13:22:42,24000.0,PE,NIFTY25DEC24000PE,1.35,65072,0,54593,-0.0048,0,-1.0145,0.4675,26.4232
2025-12-24 13:22:42,24050.0,CE,NIFTY25DEC24050CE,2152.5,3,0,0,0.9953,0,-0.9794,0.463,25.7558
2025-12-24 13:22:42,24050.0,PE,NIFTY25DEC24050PE,1.3,461,0,1782,-0.0047,0,-0.9794,0.463,25.7558
2025-12-24 13:22:42,24100.0,CE,NIFTY25DEC24100CE,2102.55,24,0,0,0.9951,0,-1.0068,0.4845,25.3015
2025-12-24 13:22:42,24100.0,PE,NIFTY25DEC24100PE,1.35,2570,0,9052,-0.0049,0,-1.0068,0.4845,25.3015
2025-12-24 13:22:42,24150.0,CE,NIFTY25DEC24150CE,2052.6,2,0,0,0.9946,0,-1.0642,0.5196,24.9382
2025-12-24 13:22:42,24150.0,PE,NIFTY25DEC24150PE,1.45,431,0,1755,-0.0054,0,-1.0642,0.5196,24.9382
2025-12-24 13:22:42,24200.0,CE,NIFTY25DEC24200CE,2023.2,70,0,11,0.9947,0,-1.0293,0.5162,24.2781
2025-12-24 13:22:42,24200.0,PE,NIFTY25DEC24200PE,1.4,4604,0,15348,-0.0053,0,-1.0293,0.5162,24.2781
2025-12-24 13:22:42,24250.0,CE,NIFTY25DEC24250CE,1952.7,3,0,0,0.9944,0,-1.0553,0.5397,23.8092
2025-12-24 13:22:42,24250.0,PE,NIFTY25DEC24250PE,1.45,870,0,4937,-0.0056,0,-1.0553,0.5397,23.8092
2025-12-24 13:22:42,24300.0,CE,NIFTY25DEC24300CE,1920,24,0,2,0.9943,0,-1.0507,0.5504,23.2446
2025-12-24 13:22:42,24300.0,PE,NIFTY25DEC24300PE,1.45,3348,0,9835,-0.0057,0,-1.0507,0.5504,23.2446
2025-12-24 13:22:42,24350.0,CE,NIFTY25DEC24350CE,1890.9,8,0,1,0.9942,0,-1.0459,0.5615,22.6799
2025-12-24 13:22:42,24350.0,PE,NIFTY25DEC24350PE,1.45,690,0,2180,-0.0058,0,-1.0459,0.5615,22.6799
2025-12-24 13:22:42,24400.0,CE,NIFTY25DEC24400CE,1856.75,40,0,3,0.9939,0,-1.0707,0.5872,22.2011
2025-12-24 13:22:42,24400.0,PE,NIFTY25DEC24400PE,1.5,2817,0,11469,-0.0061,0,-1.0707,0.5872,22.2011
2025-12-24 13:22:42,24450.0,CE,NIFTY25DEC24450CE,1758.6,6,0,3,0.9934,0,-1.1239,0.6279,21.7971
2025-12-24 13:22:42,24450.0,PE,NIFTY25DEC24450PE,1.6,824,0,2876,-0.0066,0,-1.1239,0.6279,21.7971
2025-12-24 13:22:42,24500.0,CE,NIFTY25DEC24500CE,1702.55,2285,0,81,0.9932,0,-1.1183,0.6415,21.2264
2025-12-24 13:22:42,24500.0,PE,NIFTY25DEC24500PE,1.6,52079,0,72720,-0.0068,0,-1.1183,0.6415,21.2264
2025-12-24 13:22:42,24550.0,CE,NIFTY25DEC24550CE,1688.4,13,0,1,0.993,0,-1.1125,0.6558,20.6554
2025-12-24 13:22:42,24550.0,PE,NIFTY25DEC24550PE,1.6,1448,0,9052,-0.007,0,-1.1125,0.6558,20.6554
2025-12-24 13:22:42,24600.0,CE,NIFTY25DEC24600CE,1603.1,112,0,0,0.9929,0,-1.1065,0.6709,20.084
2025-12-24 13:22:42,24600.0,PE,NIFTY25DEC24600PE,1.6,7215,0,28146,-0.0071,0,-1.1065,0.6709,20.084
2025-12-24 13:22:42,24650.0,CE,NIFTY25DEC24650CE,1570.5,25,0,1,0.9923,0,-1.1566,0.7166,19.6546
2025-12-24 13:22:42,24650.0,PE,NIFTY25DEC24650PE,1.7,1717,0,9655,-0.0077,0,-1.1566,0.7166,19.6546
2025-12-24 13:22:42,24700.0,CE,NIFTY25DEC24700CE,1514.35,118,0,12,0.9917,0,-1.2052,0.7638,19.2123
2025-12-24 13:22:42,24700.0,PE,NIFTY25DEC24700PE,1.8,14673,0,36045,-0.0083,0,-1.2052,0.7638,19.2123
2025-12-24 13:22:42,24750.0,CE,NIFTY25DEC24750CE,1453.25,18,0,0,0.9915,0,-1.1978,0.7828,18.6326
2025-12-24 13:22:42,24750.0,PE,NIFTY25DEC24750PE,1.8,4261,0,11573,-0.0085,0,-1.1978,0.7828,18.6326
2025-12-24 13:22:42,24800.0,CE,NIFTY25DEC24800CE,1437.3,311,0,81,0.9909,0,-1.2441,0.8335,18.1745
2025-12-24 13:22:42,24800.0,PE,NIFTY25DEC24800PE,1.9,29945,0,70804,-0.0091,0,-1.2441,0.8335,18.1745
2025-12-24 13:22:42,24850.0,CE,NIFTY25DEC24850CE,1353.4,9,0,0,0.9904,0,-1.2623,0.8709,17.648
2025-12-24 13:22:42,24850.0,PE,NIFTY25DEC24850PE,1.95,3974,0,9567,-0.0096,0,-1.2623,0.8709,17.648
2025-12-24 13:22:42,24900.0,CE,NIFTY25DEC24900CE,1303.5,327,0,46,0.9899,0,-1.2797,0.9103,17.1167
2025-12-24 13:22:42,24900.0,PE,NIFTY25DEC24900PE,1.95,16356,0,53125,-0.0101,0,-1.2797,0.9103,17.1167
2025-12-24 13:22:42,24950.0,CE,NIFTY25DEC24950CE,1276.3,15,0,5,0.9894,0.0001,-1.2961,0.9519,16.5803
2025-12-24 13:22:42,24950.0,PE,NIFTY25DEC24950PE,2.05,4501,0,23191,-0.0106,0.0001,-1.2961,0.9519,16.5803
2025-12-24 13:22:42,25000.0,CE,NIFTY25DEC25000CE,1206,19022,0,1456,0.9928,0,-0.8301,0.6758,14.956
2025-12-24 13:22:42,25000.0,PE,NIFTY25DEC25000PE,2.2,119739,0,221397,-0.0072,0,-0.8301,0.6758,14.956
2025-12-24 13:22:42,25050.0,CE,NIFTY25DEC25050CE,1177.05,17,0,4,0.9884,0.0001,-1.3011,1.0258,15.4443
2025-12-24 13:22:42,25050.0,PE,NIFTY25DEC25050PE,2.1,5217,0,36718,-0.0116,0.0001,-1.3011,1.0258,15.4443
2025-12-24 13:22:42,25100.0,CE,NIFTY25DEC25100CE,1133.35,547,0,50,0.9875,0.0001,-1.3396,1.0917,14.9412
2025-12-24 13:22:42,25100.0,PE,NIFTY25DEC25100PE,2.2,22662,0,87100,-0.0125,0.0001,-1.3396,1.0917,14.9412
2025-12-24 13:22:42,25150.0,CE,NIFTY25DEC25150CE,1071.6,17,0,3,0.9866,0.0001,-1.3761,1.1613,14.428
2025-12-24 13:22:42,25150.0,PE,NIFTY25DEC25150PE,2.3,7076,0,46706,-0.0134,0.0001,-1.3761,1.1613,14.428
2025-12-24 13:22:42,25200.0,CE,NIFTY25DEC25200CE,1015.2,1335,0,184,0.9856,0.0001,-1.4105,1.2351,13.9049
2025-12-24 13:22:42,25200.0,PE,NIFTY25DEC25200PE,2.4,51746,0,190143,-0.0144,0.0001,-1.4105,1.2351,13.9049
2025-12-24 13:22:42,25250.0,CE,NIFTY25DEC25250CE,988.25,74,0,31,0.9841,0.0001,-1.4886,1.348,13.4472
2025-12-24 13:22:42,25250.0,PE,NIFTY25DEC25250PE,2.6,13306,0,56909,-0.0159,0.0001,-1.4886,1.348,13.4472
2025-12-24 13:22:42,25300.0,CE,NIFTY25DEC25300CE,905.5,1219,0,330,0.9941,0,-0.5058,0.5681,10.8426
2025-12-24 13:22:42,25300.0,PE,NIFTY25DEC25300PE,2.7,56866,0,229584,-0.0059,0,-0.5058,0.5681,10.8426
