0,1,2,3,4
2020-01-09T13:50:00,12196.2,12197.5,12185.75,12187.75
2020-01-09T14:00:00,12187.95,12199.4,12186.4,12195.45
2020-01-09T14:10:00,12195.05,12198.35,12190.5,12193.85
2020-01-09T14:20:00,12193.5,12205.65,12189.8,12199.1
2020-01-09T14:30:00,12199.4,12209.2,12199.2,12206.9
2020-01-09T14:40:00,12207.25,12210.3,12191.75,12199.55
2020-01-09T14:50:00,12199.7,12207.55,12198.9,12205.75
2020-01-09T15:00:00,12206.55,12224.05,12206.55,12220.25
2020-01-09T15:10:00,12221.1,12221.6,12212.95,12215.4
2020-01-09T15:20:00,12216,12220.2,12211.6,12215.4
2020-01-09T15:30:00,12214.5,12217.3,12214.5,12215.9
2020-01-10T09:00:00,12271,12271,12271,12271
2020-01-10T09:10:00,12262.45,12269.9,12250.9,12254.65
2020-01-10T09:20:00,12253.65,12256.6,12241.55,12247.95
2020-01-10T09:30:00,12247.9,12247.9,12230.85,12233.8
2020-01-10T09:40:00,12234.35,12260.85,12231.2,12260.8
2020-01-10T09:50:00,12260.75,12266.9,12255.05,12262.2
2020-01-10T10:00:00,12261.6,12270.75,12255.65,12265.6
2020-01-10T10:10:00,12266,12274.25,12260.15,12270.85
2020-01-10T10:20:00,12270.4,12281.8,12270.4,12279
2020-01-10T10:30:00,12279.2,12282.6,12273.5,12281.25
2020-01-10T10:40:00,12281.4,12285.15,12276.1,12276.85
2020-01-10T10:50:00,12276.5,12278.85,12272.1,12277.7
2020-01-10T11:00:00,12278.1,12282.55,12275.4,12282.55
2020-01-10T11:10:00,12282.45,12293.05,12281.75,12290.55
2020-01-10T11:20:00,12291,12294.6,12285.65,12292.6
2020-01-10T11:30:00,12292.5,12301.1,12290.1,12300.3
2020-01-10T11:40:00,12299.6,12308.2,12299.6,12307.6
2020-01-10T11:50:00,12307.45,12311.2,12295.7,12296.15
2020-01-10T12:00:00,12295.85,12306.65,12294.45,12304.25
2020-01-10T12:10:00,12304,12304.75,12297.7,12300.2
2020-01-10T12:20:00,12300.25,12302.7,12293.7,12301.5
2020-01-10T12:30:00,12301.85,12305.35,12300.95,12303.5
2020-01-10T12:40:00,12304.05,12309.3,12302.6,12304.3
2020-01-10T12:50:00,12304.25,12305.1,12290.3,12290.65
2020-01-10T13:00:00,12290.05,12291.55,12278.5,12283.65
2020-01-10T13:10:00,12283.3,12290.45,12279.55,12289.8
2020-01-10T13:20:00,12289.95,12292.5,12281.15,12283.45
2020-01-10T13:30:00,12282.85,12283.5,12262.95,12267.3
2020-01-10T13:40:00,12266.85,12269.55,12250.55,12262.85
2020-01-10T13:50:00,12262.35,12263.5,12252.35,12260.15
2020-01-10T14:00:00,12260,12261.6,12234.1,12237.4
2020-01-10T14:00:00,12239.7,12240.25,12233.8,12234.15
2020-01-10T14:10:00,12234,12251.7,12230.15,12249.4
2020-01-10T14:20:00,12249.05,12249.2,12216.65,12232.2
2020-01-10T14:30:00,12230.9,12242.55,12230.45,12238.95
2020-01-10T14:40:00,12238.75,12243.75,12234.45,12236.05
2020-01-10T14:50:00,12235.75,12236.3,12213.2,12234.6
2020-01-10T15:00:00,12234.4,12262.8,12234.4,12261.3
2020-01-10T15:10:00,12261.8,12264.85,12252.5,12256.15
2020-01-10T15:20:00,12255.9,12259.45,12253.7,12256.5
2020-01-10T15:30:00,12256.75,12257.45,12256.75,12256.8
2020-01-13T09:00:00,12296.7,12296.7,12296.7,12296.7
2020-01-13T09:10:00,12285.8,12328,12285.8,12327.3
2020-01-13T09:20:00,12327.35,12337.75,12316.75,12325
2020-01-13T09:30:00,12325.65,12330.95,12316.8,12318.85
2020-01-13T09:40:00,12319.5,12328,12312.1,12313.5
