option_type,strike,entry_time,entry_price,entry_spot,entry_fut,exit_time,exit_price,exit_reason,pnl_points,pnl_rupees,hold_minutes,is_winner,peak_price,expiry,capital_after
PE,25950,2025-12-16 09:54:00,50.65,25924.6,26009.7,2025-12-16 10:00:00,75.75,TARGET,25.1,1882.5,6.0,True,75.75,2025-12-16,38312.5
PE,25900,2025-12-16 10:54:00,35.5,25891.6,25978.7,2025-12-16 11:03:00,37.1,TRAILING_STOP,1.6,120.0,9.0,True,41.4,2025-12-16,38432.5
CE,25950,2025-12-17 09:21:00,113.8,25909.95,25986.0,2025-12-17 09:24:00,126.3,TARGET,12.5,937.5,3.0,True,126.3,2025-12-23,39370.0
CE,25950,2025-12-17 09:33:00,123.25,25926.05,26004.0,2025-12-17 09:42:00,118.0,STOP_LOSS,-5.25,-393.75,9.0,False,125.05,2025-12-23,38976.25
PE,25850,2025-12-17 09:48:00,103.45,25861.7,25935.0,2025-12-17 10:06:00,121.45,TARGET,18.0,1350.0,18.0,True,121.45,2025-12-23,40326.25
PE,25850,2025-12-17 10:21:00,116.75,25829.15,25900.0,2025-12-17 10:33:00,120.2,TRAILING_STOP,3.45,258.75,12.0,True,124.35,2025-12-23,40585.0
PE,25750,2025-12-18 09:33:00,78.45,25771.65,25845.0,2025-12-18 09:42:00,89.45,TARGET,11.0,825.0,9.0,True,89.45,2025-12-23,41410.0
CE,25800,2025-12-18 10:09:00,108.4,25782.4,25855.0,2025-12-18 10:12:00,121.25,TARGET,12.85,963.75,3.0,True,121.25,2025-12-23,42373.75
CE,25800,2025-12-18 10:15:00,119.1,25811.75,25888.7,2025-12-18 10:18:00,136.75,TARGET,17.65,1323.75,3.0,True,136.75,2025-12-23,43697.5
CE,25950,2025-12-19 10:15:00,90.1,25946.6,26005.8,2025-12-19 10:27:00,101.85,TARGET,11.75,881.25,12.0,True,101.85,2025-12-23,44578.75
CE,25950,2025-12-19 10:42:00,107.6,25974.85,26036.6,2025-12-19 10:48:00,102.2,STOP_LOSS,-5.4,-405.0,6.0,False,107.6,2025-12-23,44173.75
PE,25950,2025-12-19 11:27:00,82.65,25931.55,25985.5,2025-12-19 11:36:00,85.7,TRAILING_STOP,3.05,228.75,9.0,True,89.85,2025-12-23,44402.5
PE,25900,2025-12-19 11:42:00,66.55,25913.4,25969.0,2025-12-19 11:48:00,70.15,TRAILING_STOP,3.6,270.0,6.0,True,75.35,2025-12-23,44672.5
CE,25950,2025-12-19 13:30:00,85.9,25967.2,26011.9,2025-12-19 13:39:00,88.25,TRAILING_STOP,2.35,176.25,9.0,True,93.45,2025-12-23,44848.75
CE,26150,2025-12-22 12:15:00,50.45,26145.65,26191.9,2025-12-22 12:33:00,51.2,TRAILING_STOP,0.75,56.25,18.0,True,54.5,2025-12-23,44905.0
CE,26150,2025-12-22 12:51:00,47.15,26144.25,26187.1,2025-12-22 13:21:00,50.45,TIME_EXIT,3.3,247.5,30.0,True,51.25,2025-12-23,45152.5
CE,26150,2025-12-22 14:12:00,48.8,26143.5,26190.0,2025-12-22 14:39:00,52.95,TRAILING_STOP,4.15,311.25,27.0,True,56.5,2025-12-23,45463.75
CE,26200,2025-12-22 15:00:00,33.2,26176.45,26203.9,2025-12-23 09:21:00,29.95,TIME_EXIT,-3.25,-243.75,1101.0,False,33.5,2025-12-23,45220.0
PE,26150,2025-12-23 09:30:00,48.05,26137.6,26184.5,2025-12-23 09:48:00,46.9,TRAILING_STOP,-1.15,-86.25,18.0,False,56.9,2025-12-23,45133.75
CE,26150,2025-12-23 09:54:00,35.2,26161.6,26204.5,2025-12-23 09:57:00,45.95,TARGET,10.75,806.25,3.0,True,45.95,2025-12-23,45940.0
CE,26150,2025-12-23 10:39:00,42.75,26176.55,26217.4,2025-12-23 10:48:00,45.85,TRAILING_STOP,3.1,232.5,9.0,True,49.1,2025-12-23,46172.5
CE,26150,2025-12-23 11:51:00,35.9,26180.65,26214.0,2025-12-23 12:09:00,46.25,TARGET,10.35,776.25,18.0,True,46.25,2025-12-23,46948.75
CE,26150,2025-12-23 14:36:00,56.1,26211.4,26244.2,2025-12-23 14:42:00,32.9,STOP_LOSS,-23.2,-1740.0,6.0,False,56.1,2025-12-23,45208.75
CE,26200,2025-12-24 09:57:00,120.4,26221.85,26245.1,2025-12-24 10:15:00,134.55,TARGET,14.15,1061.25,18.0,True,134.55,2025-12-30,46270.0
PE,26200,2025-12-24 11:00:00,78.45,26200.8,26223.2,2025-12-24 11:12:00,78.0,TRAILING_STOP,-0.45,-33.75,12.0,False,83.05,2025-12-30,46236.25
PE,26200,2025-12-24 11:42:00,78.4,26185.45,26210.1,2025-12-24 11:57:00,82.3,TRAILING_STOP,3.9,292.5,15.0,True,85.35,2025-12-30,46528.75
PE,26150,2025-12-24 14:48:00,74.7,26135.5,26167.0,2025-12-24 15:18:00,75.25,TIME_EXIT,0.55,41.25,30.0,True,78.65,2025-12-30,46570.0
PE,26100,2025-12-26 09:30:00,60.75,26112.9,26122.5,2025-12-26 09:39:00,70.95,TARGET,10.2,765.0,9.0,True,70.95,2025-12-30,47335.0
PE,26050,2025-12-26 12:30:00,56.65,26048.35,26064.3,2025-12-26 12:36:00,68.15,TARGET,11.5,862.5,6.0,True,68.15,2025-12-30,48197.5
